Date,Value
1996-04-30,273200.0
1996-05-31,275200.0
1996-06-30,277200.0
1996-07-31,279200.0
1996-08-31,281300.0
1996-09-30,283400.0
1996-10-31,285700.0
1996-11-30,288200.0
1996-12-31,291300.0
1997-01-31,294800.0
1997-02-28,298200.0
1997-03-31,301300.0
1997-04-30,304700.0
1997-05-31,308100.0
1997-06-30,311800.0
1997-07-31,315700.0
1997-08-31,319700.0
1997-09-30,324000.0
1997-10-31,328800.0
1997-11-30,333900.0
1997-12-31,339900.0
1998-01-31,346400.0
1998-02-28,352700.0
1998-03-31,358600.0
1998-04-30,364500.0
1998-05-31,370300.0
1998-06-30,375900.0
1998-07-31,381400.0
1998-08-31,386600.0
1998-09-30,391600.0
1998-10-31,396600.0
1998-11-30,401400.0
1998-12-31,406700.0
1999-01-31,412200.0
1999-02-28,417100.0
1999-03-31,421200.0
1999-04-30,424800.0
1999-05-31,428100.0
1999-06-30,431100.0
1999-07-31,433800.0
1999-08-31,436300.0
1999-09-30,438900.0
1999-10-31,441800.0
1999-11-30,444900.0
1999-12-31,448900.0
2000-01-31,453500.0
2000-02-29,458100.0
2000-03-31,462300.0
2000-04-30,466400.0
2000-05-31,470400.0
2000-06-30,474500.0
2000-07-31,478500.0
2000-08-31,482300.0
2000-09-30,486200.0
2000-10-31,490400.0
2000-11-30,494800.0
2000-12-31,499800.0
2001-01-31,505200.0
2001-02-28,510600.0
2001-03-31,515600.0
2001-04-30,520400.0
2001-05-31,524900.0
2001-06-30,529300.0
2001-07-31,533600.0
2001-08-31,538000.0
2001-09-30,542700.0
2001-10-31,548000.0
2001-11-30,554000.0
2001-12-31,560800.0
2002-01-31,568500.0
2002-02-28,576800.0
2002-03-31,585200.0
2002-04-30,593800.0
2002-05-31,602400.0
2002-06-30,611100.0
2002-07-31,620000.0
2002-08-31,628900.0
2002-09-30,638200.0
2002-10-31,647900.0
2002-11-30,659600.0
2002-12-31,672200.0
2003-01-31,682800.0
2003-02-28,691000.0
2003-03-31,698800.0
2003-04-30,706000.0
2003-05-31,713000.0
2003-06-30,721000.0
2003-07-31,730300.0
2003-08-31,740500.0
2003-09-30,751300.0
2003-10-31,762200.0
2003-11-30,773000.0
2003-12-31,784000.0
2004-01-31,796100.0
2004-02-29,810000.0
2004-03-31,826200.0
2004-04-30,844700.0
2004-05-31,864200.0
2004-06-30,883400.0
2004-07-31,901500.0
2004-08-31,918500.0
2004-09-30,935000.0
2004-10-31,950700.0
2004-11-30,963800.0
2004-12-31,974100.0
2005-01-31,982600.0
2005-02-28,990200.0
2005-03-31,998400.0
2005-04-30,1008700.0
2005-05-31,1021000.0
2005-06-30,1035800.0
2005-07-31,1053200.0
2005-08-31,1071600.0
2005-09-30,1089900.0
2005-10-31,1107000.0
2005-11-30,1122500.0
2005-12-31,1137600.0
2006-01-31,1153500.0
2006-02-28,1169800.0
2006-03-31,1186700.0
2006-04-30,1203100.0
2006-05-31,1216400.0
2006-06-30,1226400.0
2006-07-31,1233300.0
2006-08-31,1235900.0
2006-09-30,1235500.0
2006-10-31,1233800.0
2006-11-30,1230800.0
2006-12-31,1227600.0
2007-01-31,1224700.0
2007-02-28,1220700.0
2007-03-31,1216700.0
2007-04-30,1213400.0
2007-05-31,1209300.0
2007-06-30,1204500.0
2007-07-31,1200200.0
2007-08-31,1194700.0
2007-09-30,1188300.0
2007-10-31,1182100.0
2007-11-30,1176600.0
2007-12-31,1171900.0
2008-01-31,1167200.0
2008-02-29,1159600.0
2008-03-31,1149500.0
2008-04-30,1137000.0
2008-05-31,1121000.0
2008-06-30,1102400.0
2008-07-31,1087700.0
2008-08-31,1077600.0
2008-09-30,1070300.0
2008-10-31,1064100.0
2008-11-30,1059200.0
2008-12-31,1056000.0
2009-01-31,1053900.0
2009-02-28,1049000.0
2009-03-31,1042000.0
2009-04-30,1033700.0
2009-05-31,1023600.0
2009-06-30,1012800.0
2009-07-31,1005500.0
2009-08-31,999900.0
2009-09-30,993600.0
2009-10-31,986400.0
2009-11-30,978900.0
2009-12-31,972900.0
2010-01-31,970200.0
2010-02-28,969900.0
2010-03-31,956700.0
2010-04-30,936100.0
2010-05-31,926900.0
2010-06-30,923300.0
2010-07-31,908900.0
2010-08-31,896200.0
2010-09-30,889300.0
2010-10-31,886400.0
2010-11-30,886400.0
2010-12-31,886800.0
2011-01-31,882500.0
2011-02-28,877500.0
2011-03-31,879400.0
2011-04-30,882900.0
2011-05-31,881900.0
2011-06-30,882200.0
2011-07-31,892100.0
2011-08-31,900000.0
2011-09-30,900200.0
2011-10-31,899100.0
2011-11-30,908500.0
2011-12-31,918200.0
2012-01-31,921900.0
2012-02-29,922500.0
2012-03-31,923500.0
2012-04-30,931500.0
2012-05-31,947600.0
2012-06-30,972300.0
2012-07-31,990800.0
2012-08-31,1004100.0
2012-09-30,1022200.0
2012-10-31,1044400.0
2012-11-30,1048800.0
2012-12-31,1041400.0
2013-01-31,1039100.0
2013-02-28,1052700.0
2013-03-31,1086300.0
2013-04-30,1127700.0
2013-05-31,1162100.0
2013-06-30,1181900.0
2013-07-31,1194300.0
2013-08-31,1204100.0
2013-09-30,1211600.0
2013-10-31,1220100.0
2013-11-30,1233500.0
2013-12-31,1249400.0
2014-01-31,1263500.0
2014-02-28,1274600.0
2014-03-31,1283800.0
2014-04-30,1288800.0
2014-05-31,1292800.0
2014-06-30,1299300.0
2014-07-31,1311700.0
2014-08-31,1326600.0
2014-09-30,1341000.0
2014-10-31,1345500.0
2014-11-30,1339100.0
2014-12-31,1341300.0
2015-01-31,1360700.0
2015-02-28,1391100.0
2015-03-31,1420700.0
2015-04-30,1446300.0
2015-05-31,1464500.0
2015-06-30,1479200.0
2015-07-31,1497100.0
2015-08-31,1516700.0
2015-09-30,1531500.0
2015-10-31,1542400.0
2015-11-30,1559700.0
2015-12-31,1578500.0
2016-01-31,1598800.0
2016-02-29,1612600.0
2016-03-31,1620600.0
2016-04-30,1625300.0
2016-05-31,1628400.0
2016-06-30,1627000.0
2016-07-31,1625500.0
2016-08-31,1624500.0
2016-09-30,1628400.0
2016-10-31,1640600.0
2016-11-30,1660300.0
2016-12-31,1679200.0
2017-01-31,1690200.0
2017-02-28,1693100.0
2017-03-31,1689500.0
2017-04-30,1690200.0
2017-05-31,1697100.0
2017-06-30,1706000.0
2017-07-31,1713400.0
2017-08-31,1735700.0
2017-09-30,1765100.0
2017-10-31,1784400.0
2017-11-30,1791500.0
2017-12-31,1799100.0
2018-01-31,1800300.0
2018-02-28,1787800.0
2018-03-31,1770800.0
2018-04-30,1755600.0
2018-05-31,1748800.0
2018-06-30,1750500.0
2018-07-31,1763000.0
2018-08-31,1778600.0
2018-09-30,1791200.0
2018-10-31,1801400.0
2018-11-30,1815400.0
2018-12-31,1829000.0
2019-01-31,1842400.0
2019-02-28,1853500.0
2019-03-31,1860800.0
2019-04-30,1863700.0
