Date,Value
2017-01-31,3600.0
2017-02-28,3897.5
2017-03-31,3895.0
2017-04-30,3900.0
2017-05-31,3999.5
2017-06-30,3725.0
2017-07-31,3690.0
2017-08-31,4000.0
2017-09-30,4200.0
2017-10-31,4095.0
2017-11-30,3850.0
2017-12-31,4072.5
2018-01-31,3950.0
2018-02-28,3972.5
2018-03-31,3925.0
2018-04-30,3950.0
2018-05-31,3850.0
2018-06-30,3600.0
2018-07-31,3775.0
2018-08-31,3650.0
2018-09-30,3775.0
2018-10-31,3697.5
2018-11-30,3925.0
2018-12-31,3925.0
2019-01-31,3950.0
2019-02-28,4150.0
2019-03-31,3950.0
2019-04-30,4000.0
