Date,Value
2006-02-28,254.2
2006-03-31,250.1
2006-04-30,246.3
2006-05-31,242.7
2006-06-30,239.5
2006-07-31,236.7
2006-08-31,234.5
2006-09-30,232.8
2006-10-31,231.5
2006-11-30,230.5
2006-12-31,229.9
2007-01-31,229.4
2007-02-28,229.1
2007-03-31,228.9
2007-04-30,228.7
2007-05-31,228.5
2007-06-30,228.2
2007-07-31,227.7
2007-08-31,227.1
2007-09-30,226.3
2007-10-31,225.3
2007-11-30,224.2
2007-12-31,223.0
2008-01-31,221.7
2008-02-29,220.3
2008-03-31,218.9
2008-04-30,217.5
2008-05-31,216.1
2008-06-30,214.8
2008-07-31,213.5
2008-08-31,212.2
2008-09-30,211.0
2008-10-31,209.8
2008-11-30,208.7
2008-12-31,207.6
2009-01-31,206.6
2009-02-28,205.6
2009-03-31,204.6
2009-04-30,203.6
2009-05-31,202.7
2009-06-30,201.8
2009-07-31,200.9
2009-08-31,200.0
2009-09-30,199.2
2009-10-31,198.4
2009-11-30,197.6
2009-12-31,196.8
2010-01-31,196.1
2010-02-28,195.4
2010-03-31,194.8
2010-04-30,194.3
2010-05-31,193.8
2010-06-30,193.4
2010-07-31,193.1
2010-08-31,192.9
2010-09-30,192.7
2010-10-31,192.6
2010-11-30,192.4
2010-12-31,192.2
2011-01-31,192.0
2011-02-28,191.6
2011-03-31,191.2
2011-04-30,190.5
2011-05-31,189.7
2011-06-30,188.7
2011-07-31,187.4
2011-08-31,185.9
2011-09-30,184.1
2011-10-31,182.1
2011-11-30,180.0
2011-12-31,177.8
2012-01-31,175.4
2012-02-29,173.0
2012-03-31,170.6
2012-04-30,168.2
2012-05-31,165.7
2012-06-30,163.4
2012-07-31,161.1
2012-08-31,158.9
2012-09-30,156.9
2012-10-31,154.9
2012-11-30,153.0
2012-12-31,151.3
2013-01-31,149.7
2013-02-28,148.1
2013-03-31,146.7
2013-04-30,145.4
2013-05-31,144.2
2013-06-30,143.1
2013-07-31,142.2
2013-08-31,141.3
2013-09-30,140.6
2013-10-31,139.9
2013-11-30,139.2
2013-12-31,138.5
2014-01-31,137.8
2014-02-28,137.0
2014-03-31,136.1
2014-04-30,135.1
2014-05-31,133.9
2014-06-30,132.6
2014-07-31,131.0
2014-08-31,129.3
2014-09-30,127.4
2014-10-31,125.4
2014-11-30,123.3
2014-12-31,121.3
2015-01-31,119.3
2015-02-28,117.5
2015-03-31,115.8
2015-04-30,114.4
2015-05-31,113.2
2015-06-30,112.2
2015-07-31,111.6
2015-08-31,111.4
2015-09-30,111.5
2015-10-31,111.8
2015-11-30,112.4
2015-12-31,113.2
2016-01-31,114.2
2016-02-29,115.2
2016-03-31,116.3
