Date,Value
2006-02-28,350.7
2006-03-31,351.7
2006-04-30,352.6
2006-05-31,353.6
2006-06-30,354.4
2006-07-31,354.8
2006-08-31,355.1
2006-09-30,355.0
2006-10-31,355.0
2006-11-30,355.0
2006-12-31,355.3
2007-01-31,356.0
2007-02-28,356.9
2007-03-31,358.8
2007-04-30,361.3
2007-05-31,364.8
2007-06-30,369.3
2007-07-31,375.1
2007-08-31,382.2
2007-09-30,390.1
2007-10-31,399.7
2007-11-30,409.7
2007-12-31,420.9
2008-01-31,433.0
2008-02-29,445.6
2008-03-31,458.1
2008-04-30,470.9
2008-05-31,483.2
2008-06-30,495.3
2008-07-31,506.6
2008-08-31,516.8
2008-09-30,523.8
2008-10-31,529.3
2008-11-30,533.8
2008-12-31,537.2
2009-01-31,538.1
2009-02-28,538.3
2009-03-31,536.9
2009-04-30,533.2
2009-05-31,528.4
2009-06-30,523.9
2009-07-31,517.6
2009-08-31,509.5
2009-09-30,501.0
2009-10-31,492.0
2009-11-30,482.6
2009-12-31,473.0
2010-01-31,463.0
2010-02-28,453.9
2010-03-31,445.3
2010-04-30,437.3
2010-05-31,430.1
2010-06-30,423.8
2010-07-31,418.7
2010-08-31,414.7
2010-09-30,411.6
2010-10-31,409.3
2010-11-30,407.5
2010-12-31,406.1
2011-01-31,404.6
2011-02-28,403.6
2011-03-31,402.5
2011-04-30,401.1
2011-05-31,398.9
2011-06-30,396.5
2011-07-31,392.7
2011-08-31,388.5
2011-09-30,383.1
2011-10-31,376.8
2011-11-30,369.9
2011-12-31,362.9
2012-01-31,355.0
2012-02-29,346.8
2012-03-31,338.2
2012-04-30,328.6
2012-05-31,318.8
2012-06-30,308.8
2012-07-31,298.8
2012-08-31,289.4
2012-09-30,280.0
2012-10-31,271.5
2012-11-30,262.8
2012-12-31,254.8
2013-01-31,246.6
2013-02-28,238.7
2013-03-31,231.5
2013-04-30,224.8
2013-05-31,218.4
2013-06-30,212.6
2013-07-31,207.5
2013-08-31,202.9
2013-09-30,198.9
2013-10-31,195.7
2013-11-30,192.7
2013-12-31,190.2
2014-01-31,187.8
2014-02-28,185.6
2014-03-31,183.9
2014-04-30,181.9
2014-05-31,179.9
2014-06-30,178.0
2014-07-31,176.1
2014-08-31,174.0
2014-09-30,171.8
2014-10-31,169.6
2014-11-30,167.1
2014-12-31,165.1
2015-01-31,162.7
2015-02-28,160.4
2015-03-31,158.3
2015-04-30,156.2
2015-05-31,154.0
2015-06-30,152.2
2015-07-31,150.3
2015-08-31,148.6
2015-09-30,147.3
2015-10-31,146.0
2015-11-30,144.7
2015-12-31,143.9
2016-01-31,142.9
2016-02-29,142.0
2016-03-31,141.3
