Date,Value
1998-07-31,3.6765
1999-04-30,3.9216
1999-07-31,4.5454
2003-10-31,5.0
2003-11-30,3.5
2007-05-31,3.8462
2010-06-30,4.9019
2011-04-30,19.2308
2011-08-31,6.6667
2011-12-31,18.1818
2012-03-31,7.1429
2012-04-30,11.3445
2012-06-30,13.5531
2012-08-31,10.7692
2012-10-31,14.142
2013-02-28,4.8077
2013-04-30,5.2885
2013-05-31,8.9792
2013-06-30,7.3676
2013-08-31,8.1468
2013-10-31,5.2098
2014-03-31,3.4602
2014-09-30,6.4102
2014-10-31,8.3333
2015-04-30,6.6667
2015-12-31,3.9216
2016-04-30,4.0486
2017-06-30,11.1111
