Date,Value
1996-04-30,234.0
1996-05-31,235.0
1996-06-30,236.0
1996-07-31,236.0
1996-08-31,237.0
1996-09-30,238.0
1996-10-31,239.0
1996-11-30,240.0
1996-12-31,241.0
1997-01-31,243.0
1997-02-28,244.0
1997-03-31,245.0
1997-04-30,247.0
1997-05-31,249.0
1997-06-30,251.0
1997-07-31,253.0
1997-08-31,255.0
1997-09-30,257.0
1997-10-31,260.0
1997-11-30,263.0
1997-12-31,266.0
1998-01-31,269.0
1998-02-28,272.0
1998-03-31,276.0
1998-04-30,279.0
1998-05-31,282.0
1998-06-30,285.0
1998-07-31,288.0
1998-08-31,292.0
1998-09-30,295.0
1998-10-31,298.0
1998-11-30,301.0
1998-12-31,304.0
1999-01-31,308.0
1999-02-28,310.0
1999-03-31,313.0
1999-04-30,314.0
1999-05-31,316.0
1999-06-30,318.0
1999-07-31,319.0
1999-08-31,321.0
1999-09-30,323.0
1999-10-31,324.0
1999-11-30,327.0
1999-12-31,330.0
2000-01-31,333.0
2000-02-29,336.0
2000-03-31,340.0
2000-04-30,343.0
2000-05-31,346.0
2000-06-30,349.0
2000-07-31,352.0
2000-08-31,356.0
2000-09-30,359.0
2000-10-31,362.0
2000-11-30,364.0
2000-12-31,367.0
2001-01-31,370.0
2001-02-28,374.0
2001-03-31,376.0
2001-04-30,379.0
2001-05-31,381.0
2001-06-30,384.0
2001-07-31,386.0
2001-08-31,389.0
2001-09-30,391.0
2001-10-31,394.0
2001-11-30,398.0
2001-12-31,402.0
2002-01-31,406.0
2002-02-28,410.0
2002-03-31,415.0
2002-04-30,420.0
2002-05-31,425.0
2002-06-30,429.0
2002-07-31,433.0
2002-08-31,438.0
2002-09-30,443.0
2002-10-31,449.0
2002-11-30,455.0
2002-12-31,461.0
2003-01-31,466.0
2003-02-28,472.0
2003-03-31,477.0
2003-04-30,482.0
2003-05-31,489.0
2003-06-30,495.0
2003-07-31,502.0
2003-08-31,510.0
2003-09-30,518.0
2003-10-31,525.0
2003-11-30,532.0
2003-12-31,539.0
2004-01-31,546.0
2004-02-29,554.0
2004-03-31,563.0
2004-04-30,573.0
2004-05-31,582.0
2004-06-30,592.0
2004-07-31,601.0
2004-08-31,610.0
2004-09-30,618.0
2004-10-31,625.0
