Date,Value
1996-04-30,95.0
1996-05-31,95.0
1996-06-30,95.0
1996-07-31,95.0
1996-08-31,96.0
1996-09-30,96.0
1996-10-31,96.0
1996-11-30,96.0
1996-12-31,97.0
1997-01-31,97.0
1997-02-28,98.0
1997-03-31,98.0
1997-04-30,99.0
1997-05-31,100.0
1997-06-30,100.0
1997-07-31,100.0
1997-08-31,101.0
1997-09-30,102.0
1997-10-31,103.0
1997-11-30,104.0
1997-12-31,105.0
1998-01-31,106.0
1998-02-28,107.0
1998-03-31,108.0
1998-04-30,109.0
1998-05-31,110.0
1998-06-30,111.0
1998-07-31,111.0
1998-08-31,112.0
1998-09-30,113.0
1998-10-31,113.0
1998-11-30,114.0
1998-12-31,115.0
1999-01-31,117.0
1999-02-28,118.0
1999-03-31,119.0
1999-04-30,120.0
1999-05-31,122.0
1999-06-30,124.0
1999-07-31,126.0
1999-08-31,127.0
1999-09-30,128.0
1999-10-31,130.0
1999-11-30,131.0
1999-12-31,133.0
2000-01-31,135.0
2000-02-29,137.0
2000-03-31,139.0
2000-04-30,140.0
2000-05-31,142.0
2000-06-30,144.0
2000-07-31,146.0
2000-08-31,148.0
2000-09-30,150.0
2000-10-31,152.0
2000-11-30,154.0
2000-12-31,156.0
2001-01-31,158.0
2001-02-28,160.0
2001-03-31,161.0
2001-04-30,163.0
2001-05-31,165.0
2001-06-30,167.0
2001-07-31,168.0
2001-08-31,170.0
2001-09-30,172.0
2001-10-31,174.0
2001-11-30,176.0
2001-12-31,178.0
2002-01-31,179.0
2002-02-28,181.0
2002-03-31,183.0
2002-04-30,184.0
2002-05-31,186.0
2002-06-30,188.0
2002-07-31,189.0
2002-08-31,191.0
2002-09-30,193.0
2002-10-31,195.0
2002-11-30,197.0
2002-12-31,199.0
2003-01-31,201.0
2003-02-28,203.0
2003-03-31,205.0
2003-04-30,206.0
2003-05-31,208.0
2003-06-30,209.0
2003-07-31,210.0
2003-08-31,211.0
2003-09-30,213.0
2003-10-31,214.0
2003-11-30,215.0
2003-12-31,216.0
2004-01-31,218.0
2004-02-29,220.0
2004-03-31,221.0
2004-04-30,222.0
2004-05-31,224.0
2004-06-30,225.0
2004-07-31,227.0
2004-08-31,229.0
2004-09-30,231.0
2004-10-31,232.0
2004-11-30,234.0
2004-12-31,236.0
2005-01-31,238.0
2005-02-28,239.0
2005-03-31,240.0
2005-04-30,242.0
2005-05-31,243.0
2005-06-30,243.0
2005-07-31,244.0
2005-08-31,244.0
2005-09-30,244.0
2005-10-31,244.0
2005-11-30,244.0
2005-12-31,243.0
2006-01-31,242.0
2006-02-28,241.0
2006-03-31,240.0
2006-04-30,240.0
2006-05-31,239.0
2006-06-30,237.0
2006-07-31,236.0
2006-08-31,235.0
2006-09-30,234.0
2006-10-31,232.0
2006-11-30,231.0
2006-12-31,231.0
2007-01-31,230.0
2007-02-28,229.0
2007-03-31,229.0
2007-04-30,228.0
2007-05-31,228.0
2007-06-30,227.0
2007-07-31,226.0
2007-08-31,225.0
2007-09-30,224.0
2007-10-31,223.0
2007-11-30,221.0
2007-12-31,220.0
2008-01-31,218.0
2008-02-29,217.0
2008-03-31,215.0
2008-04-30,213.0
2008-05-31,212.0
2008-06-30,210.0
2008-07-31,208.0
2008-08-31,207.0
2008-09-30,206.0
2008-10-31,205.0
2008-11-30,204.0
2008-12-31,204.0
2009-01-31,203.0
2009-02-28,203.0
2009-03-31,202.0
2009-04-30,200.0
2009-05-31,199.0
2009-06-30,197.0
2009-07-31,196.0
