,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
2455,2014-06-18,2252141.8195297346,2240875.745629117,2263425.602321976,2252141.661736958,2252141.9689842337
2456,2014-06-19,2252791.79766297,2240251.364669486,2264725.018482912,2252791.639805881,2252791.947153061
2457,2014-06-20,2253441.7757962067,2242272.0019450216,2265623.059159754,2253441.6178748035,2253441.925321889
2458,2014-06-21,2254091.7539294423,2242340.516843138,2265908.3967693094,2254091.595943726,2254091.903490716
2459,2014-06-22,2254741.7320626783,2242345.599254402,2264933.8484521243,2254741.5740126483,2254741.8816595445
2460,2014-06-23,2255391.710195914,2243709.3236528602,2267282.429206709,2255391.5520815705,2255391.859911435
2461,2014-06-24,2256041.68832915,2244967.388735237,2267827.8539872826,2256041.5301504936,2256041.8382097376
2462,2014-06-25,2256691.6664623856,2245529.3173840046,2268006.261167399,2256691.5082194163,2256691.81650804
2463,2014-06-26,2257341.644595621,2246040.1932989312,2268981.3641486745,2257341.486288338,2257341.7948063426
2464,2014-06-27,2257991.622728857,2246002.651233809,2269799.437992148,2257991.464357261,2257991.773104645
2465,2014-06-28,2258641.600862093,2247262.8497892004,2270082.090946608,2258641.4424261833,2258641.751402947
2466,2014-06-29,2259291.578995329,2248030.7265151637,2270684.5560384956,2259291.420495106,2259291.72970125
2467,2014-06-30,2259941.5571285645,2248552.4479710083,2271613.146119382,2259941.3985640286,2259941.707999552
2468,2014-07-01,2260591.5352618005,2248933.6502284887,2272361.9839812177,2260591.3766329507,2260591.686297855
2469,2014-07-02,2261241.513395037,2249803.7821765407,2272679.744709992,2261241.3547018734,2261241.664596157
2470,2014-07-03,2261891.4915282726,2250177.92356802,2273941.1474720147,2261891.332770796,2261891.64289446
2471,2014-07-04,2262541.4696615087,2250757.6723984815,2274446.4858687986,2262541.3108005393,2262541.621192762
2472,2014-07-05,2263191.4477947443,2252300.7732301163,2274581.300731647,2263191.288781243,2263191.599491065
2473,2014-07-06,2263841.4259279803,2252110.0794996303,2275481.6282618814,2263841.266761947,2263841.5777893676
2474,2014-07-07,2264491.404061216,2252637.336826765,2275755.9779996625,2264491.244742651,2264491.55608767
2475,2014-07-08,2265141.382194452,2252918.5109502813,2276620.6652219263,2265141.2227233546,2265141.5343859727
2476,2014-07-09,2265791.3603276876,2253894.6699385573,2277859.4521058337,2265791.2007040586,2265791.5126831853
2477,2014-07-10,2266441.3384609236,2253980.0575280883,2278096.7970201075,2266441.1786847627,2266441.490976704
2478,2014-07-11,2267091.316594159,2255606.4748239378,2278329.5836813753,2267091.1566654667,2267091.4692305163
2479,2014-07-12,2267741.2947273953,2255719.9251088663,2278402.3424598034,2267741.134646171,2267741.4474122017
2480,2014-07-13,2268391.272860632,2256073.964485331,2281841.446794052,2268391.112626875,2268391.425588192
2481,2014-07-14,2269041.2509938674,2257783.8355431547,2280605.2897915477,2269041.090641404,2269041.403764183
2482,2014-07-15,2269691.229127103,2257710.85704668,2280842.4913768154,2269691.0686735245,2269691.381940173
2483,2014-07-16,2270341.207260339,2258638.1595138507,2282775.3670897866,2270341.046709852,2270341.3601161637
2484,2014-07-17,2270991.1853935746,2259603.286405955,2282449.434893051,2270991.0247481293,2270991.3382921545
2485,2014-07-18,2271641.1635268107,2260343.0881584752,2282326.968174617,2271641.0027864072,2271641.3164681448
2486,2014-07-19,2272291.1416600463,2260380.0640390543,2284701.544631291,2272290.9808246847,2272291.294644135
2487,2014-07-20,2272941.1197932824,2261427.182842054,2283897.8191608624,2272940.9588629627,2272941.2728201263
2488,2014-07-21,2273591.097926518,2262585.147197227,2285150.7943532113,2273590.9369012406,2273591.2509961165
2489,2014-07-22,2274241.076059754,2261888.0461573126,2285411.477754576,2274240.9149395186,2274241.2291721073
2490,2014-07-23,2274891.0541929896,2262947.6827454427,2285724.5989162857,2274890.892977796,2274891.2073480976
2491,2014-07-24,2275541.0323262257,2264378.3333949507,2286622.8825593158,2275540.8710160735,2275541.1855240883
2492,2014-07-25,2276191.0104594612,2264844.7801585295,2288916.4499646225,2276190.849054351,2276191.163700079
2493,2014-07-26,2276840.988592698,2264595.36880397,2288658.263035234,2276840.8270926294,2276841.14187607
2494,2014-07-27,2277490.966725934,2266423.501136902,2289913.772539181,2277490.8051309073,2277491.12005206
2495,2014-07-28,2278140.9448591694,2266918.1064341506,2290108.294438674,2278140.7831691843,2278141.0982280504
2496,2014-07-29,2278790.9229924055,2267126.6073379917,2290427.2854948845,2278790.7612074623,2278791.0764040416
2497,2014-07-30,2279440.901125641,2267332.996230759,2291520.205813546,2279440.73924574,2279441.0545800314
2498,2014-07-31,2280090.879258877,2267924.3690093528,2291711.2320810836,2280090.7172840177,2280091.0327560226
2499,2014-08-01,2280740.8573921127,2269119.220814271,2292357.7410504282,2280740.6953222957,2280741.010932013
2500,2014-08-02,2281390.835525349,2270139.9245331916,2293289.3313608263,2281390.6733605736,2281390.9891080037
2501,2014-08-03,2282040.8136585844,2270390.876784784,2292945.007801564,2282040.651398851,2282040.9672839935
2502,2014-08-04,2282690.79179182,2271320.4809243567,2294640.022137694,2282690.629441656,2282690.9454599842
2503,2014-08-05,2283340.769925056,2271743.8129215846,2295598.1320148595,2283340.6074864697,2283340.923635975
2504,2014-08-06,2283990.7480582916,2272324.081783352,2295988.3309574374,2283990.5855312836,2283990.9018119657
2505,2014-08-07,2284640.726191528,2272097.664640248,2296697.2930680853,2284640.563618617,2284640.879987956
2506,2014-08-08,2285290.7043247637,2274464.1222477434,2296905.817931191,2285290.541713558,2285290.858163947
2507,2014-08-09,2285940.682458,2274020.6119757486,2297481.057884771,2285940.5198105243,2285940.8363399375
2508,2014-08-10,2286590.6605912354,2274233.0220719026,2297668.135839793,2286590.497908287,2286590.814515928
2509,2014-08-11,2287240.6387244714,2275989.4800173542,2298646.4730931255,2287240.4760060506,2287240.7926919186
2510,2014-08-12,2287890.6168577075,2275831.015815693,2299516.188144458,2287890.4541038144,2287890.770867909
2511,2014-08-13,2288540.594990943,2277160.519788137,2299309.430688224,2288540.432201578,2288540.7490438996
2512,2014-08-14,2289190.573124179,2276973.2176805995,2300467.078411235,2289190.4102993417,2289190.72721989
2513,2014-08-15,2289840.5512574147,2277959.5046653333,2301627.5298938593,2289840.388397105,2289840.7053958806
2514,2014-08-16,2290490.529390651,2279079.728471153,2303154.8732280987,2290490.366494869,2290490.6835718714
2515,2014-08-17,2291140.5075238864,2279391.961344466,2302345.002644636,2291140.3445926327,2291140.661747862
2516,2014-08-18,2291790.485657123,2280045.9976797653,2303463.151356071,2291790.322690396,2291790.6399238524
