Date,Value
2010-01-31,407.44777278456
2010-02-28,389.69823100936
2010-03-31,424.3261392749
2010-04-30,416.06886657102
2010-05-31,416.06886657102
2010-06-30,431.31604226705
2010-07-31,431.31604226705
2010-08-31,439.45484610176
2010-09-30,433.74366401159
2010-10-31,426.60016353641
2010-11-30,417.59776536313
2010-12-31,398.94128230165
2011-01-31,397.68861782136
2011-02-28,407.29546160581
2011-03-31,405.1724137931
2011-04-30,407.81796966161
2011-05-31,400.64895167513
2011-06-30,396.59202848185
2011-07-31,417.65640340351
2011-08-31,404.11510698634
2011-09-30,385.99105812221
2011-10-31,371.60229611285
2011-11-30,363.33608587944
2011-12-31,361.85203824862
2012-01-31,371.28712871287
2012-02-29,368.55036855037
2012-03-31,357.76892430279
2012-04-30,368.99740649741
2012-05-31,370.28619528619
2012-06-30,409.85884010282
2012-07-31,408.74320600626
2012-08-31,393.93939393939
2012-09-30,408.37222870478
2012-10-31,410.88782903504
2012-11-30,407.0796460177
2012-12-31,400.37716634755
2013-01-31,420.96944151739
2013-02-28,415.57669441142
2013-03-31,463.6192297816
2013-04-30,459.63975983989
2013-05-31,454.77109762824
2013-06-30,455.33980582524
2013-07-31,488.11319399555
2013-08-31,511.45038167939
2013-09-30,507.59392486011
2013-10-31,518.99267091865
2013-11-30,503.28022492971
2013-12-31,503.28022492971
2014-01-31,507.33944032578
2014-02-28,510.0
2014-03-31,501.64011246486
2014-04-30,507.09294939657
2014-05-31,525.59480894016
2014-06-30,520.18229166667
2014-07-31,512.3186221287
2014-08-31,489.39477977161
2014-09-30,498.43005367841
2014-10-31,501.68736556103
2014-11-30,507.43707093822
2014-12-31,513.86623164764
2015-01-31,528.65721809222
2015-02-28,507.43707093822
2015-03-31,499.60570322126
2015-04-30,549.95989778599
2015-05-31,548.65424430642
2015-06-30,590.90909090909
2015-07-31,597.14395112737
2015-08-31,612.76948590381
2015-09-30,621.29808304355
2015-10-31,618.99313501144
2015-11-30,635.65340909091
2015-12-31,648.26457105435
2016-01-31,676.74323548428
2016-02-29,613.20030698388
2016-03-31,610.74918566775
2016-04-30,605.61361520507
2016-05-31,577.0289655657
2016-06-30,573.10388972338
2016-07-31,632.68472637103
2016-08-31,632.42453748783
2016-09-30,637.82696177062
2016-10-31,646.67033571822
2016-11-30,658.46683650351
2016-12-31,662.6131591151
2017-01-31,662.10247349823
2017-02-28,670.86666099029
2017-03-31,682.61199696279
2017-04-30,707.31902452557
2017-05-31,703.82074116633
2017-06-30,701.87510555457
2017-07-31,695.11184755592
2017-08-31,709.26756352765
2017-09-30,738.83691876619
2017-10-31,783.47406513872
2017-11-30,751.67343277946
2017-12-31,697.71723122239
2018-01-31,696.46498980286
2018-02-28,714.10760955634
2018-03-31,729.28434969154
2018-04-30,772.06554081353
2018-05-31,768.03391607539
2018-06-30,788.67235079172
2018-07-31,791.7003722876
2018-08-31,800.13270752015
2018-09-30,818.71955505553
2018-10-31,774.25295509683
2018-11-30,819.81244702596
2018-12-31,819.81244702596
2019-01-31,813.2588661775
2019-02-28,813.2588661775
2019-03-31,802.87929125138
2019-04-30,765.00877148258
