Date,Value
1998-01-31,5.4262
1998-02-28,5.4511
1998-03-31,5.5341
1998-04-30,5.6217
1998-05-31,5.6684
1998-06-30,5.8155
1998-07-31,5.8879
1998-08-31,5.9149
1998-09-30,5.9562
1998-10-31,5.9486
1998-11-30,5.9938
1998-12-31,6.0549
1999-01-31,6.1031
1999-02-28,6.1264
1999-03-31,6.14
1999-04-30,6.1405
1999-05-31,6.1084
1999-06-30,6.0893
1999-07-31,6.0692
1999-08-31,6.1021
1999-09-30,6.0834
1999-10-31,6.0511
1999-11-30,6.032
1999-12-31,5.9667
2000-01-31,5.943
2000-02-29,5.9461
2000-03-31,5.9303
2000-04-30,5.8442
2000-05-31,5.8412
2000-06-30,5.8149
2000-07-31,5.7187
2000-08-31,5.6895
2000-09-30,5.6979
2000-10-31,5.7036
2000-11-30,5.7116
2000-12-31,5.6827
2001-01-31,5.6554
2001-02-28,5.6154
2001-03-31,5.5543
2001-04-30,5.5246
2001-05-31,5.4598
2001-06-30,5.3731
2001-07-31,5.4273
2001-08-31,5.4699
2001-09-30,5.3683
2001-10-31,5.338
2001-11-30,5.2592
2001-12-31,5.2128
2002-01-31,5.2454
2002-02-28,5.2896
2002-03-31,5.3356
2002-04-30,5.4383
2002-05-31,5.5428
2002-06-30,5.5532
2002-07-31,5.5575
2002-08-31,5.4961
2002-09-30,5.5199
2002-10-31,5.5187
2002-11-30,5.5526
2002-12-31,5.5864
2003-01-31,5.6
2003-02-28,5.5668
2003-03-31,5.6195
2003-04-30,5.6156
2003-05-31,5.6691
2003-06-30,5.7465
2003-07-31,5.8954
2003-08-31,6.1034
2003-09-30,6.3134
2003-10-31,6.5207
2003-11-30,6.6129
2003-12-31,6.7428
2004-01-31,6.8076
2004-02-29,6.935
2004-03-31,7.0638
2004-04-30,7.2953
2004-05-31,7.389
2004-06-30,7.6369
2004-07-31,7.7808
2004-08-31,7.8382
2004-09-30,7.9219
2004-10-31,7.9579
2004-11-30,8.1259
2004-12-31,8.2767
2005-01-31,8.3614
2005-02-28,8.3928
2005-03-31,8.416
2005-04-30,8.3729
2005-05-31,8.377
2005-06-30,8.1987
2005-07-31,7.998
2005-08-31,7.8438
2005-09-30,7.6913
2005-10-31,7.4973
2005-11-30,7.3009
2005-12-31,7.0606
2006-01-31,6.877
2006-02-28,6.7251
2006-03-31,6.6673
2006-04-30,6.5455
2006-05-31,6.4837
2006-06-30,6.4974
2006-07-31,6.4325
2006-08-31,6.4117
2006-09-30,6.3898
2006-10-31,6.4594
2006-11-30,6.5371
2006-12-31,6.6309
2007-01-31,6.7922
2007-02-28,6.9131
2007-03-31,6.9142
2007-04-30,6.914
2007-05-31,6.8842
2007-06-30,6.8464
2007-07-31,6.88
2007-08-31,6.8974
2007-09-30,6.8254
2007-10-31,6.7665
2007-11-30,6.6871
2007-12-31,6.5701
2008-01-31,6.4615
2008-02-29,6.4059
2008-03-31,6.2495
2008-04-30,6.1793
2008-05-31,6.0704
2008-06-30,5.9172
2008-07-31,5.831
2008-08-31,5.6815
2008-09-30,5.6482
2008-10-31,5.6179
2008-11-30,5.5143
2008-12-31,5.4569
2009-01-31,5.3859
2009-02-28,5.3241
2009-03-31,5.2808
2009-04-30,5.2143
2009-05-31,5.1393
2009-06-30,5.0859
2009-07-31,5.1609
2009-08-31,5.1451
2009-09-30,5.1406
2009-10-31,5.182
2009-11-30,5.3076
2009-12-31,5.392
2010-01-31,5.4398
2010-02-28,5.3928
2010-03-31,5.4495
2010-04-30,5.4582
2010-05-31,5.5175
2010-06-30,5.308
2010-07-31,5.1389
2010-08-31,5.0655
2010-09-30,4.9975
2010-10-31,5.1736
2010-11-30,5.4117
2010-12-31,5.4101
2011-01-31,5.4295
2011-02-28,5.4067
2011-03-31,5.3638
2011-04-30,5.2784
2011-05-31,5.158
2011-06-30,5.0549
2011-07-31,5.1842
2011-08-31,5.2913
2011-09-30,5.2993
2011-10-31,5.3027
2011-11-30,5.3277
2011-12-31,5.2712
2012-01-31,5.3625
2012-02-29,5.4431
2012-03-31,5.4837
2012-04-30,5.5263
2012-05-31,5.6782
2012-06-30,5.783
2012-07-31,5.8837
2012-08-31,6.0025
2012-09-30,6.0659
2012-10-31,6.1567
2012-11-30,6.2327
2012-12-31,6.319
2013-01-31,6.3938
2013-02-28,6.3868
2013-03-31,6.3715
2013-04-30,6.4156
2013-05-31,6.4588
2013-06-30,6.4591
2013-07-31,6.5793
2013-08-31,6.6293
2013-09-30,6.6962
2013-10-31,6.8177
2013-11-30,6.7355
2013-12-31,6.6786
2014-01-31,6.6274
2014-02-28,6.5092
2014-03-31,6.3449
2014-04-30,6.1578
2014-05-31,5.9632
2014-06-30,5.8239
2014-07-31,5.6395
2014-08-31,5.4365
2014-09-30,5.278
2014-10-31,5.1263
2014-11-30,4.9516
2014-12-31,4.8074
2015-01-31,4.6546
2015-02-28,4.6138
2015-03-31,4.5769
2015-04-30,4.5085
2015-05-31,4.4345
2015-06-30,4.4495
2015-07-31,4.4961
2015-08-31,4.5172
2015-09-30,4.5786
2015-10-31,4.6025
2015-11-30,4.6263
2015-12-31,4.6741
2016-01-31,4.7194
2016-02-29,4.7524
2016-03-31,4.7983
2016-04-30,4.8489
2016-05-31,4.8979
2016-06-30,4.8933
2016-07-31,4.7541
2016-08-31,4.3097
2016-09-30,3.9451
2016-10-31,3.6163
2016-11-30,3.3387
2016-12-31,2.9884
2017-01-31,2.7656
2017-02-28,2.5808
2017-03-31,2.3386
2017-04-30,2.0612
2017-05-31,1.7023
2017-06-30,1.2094
2017-07-31,0.801
2017-08-31,0.768
