Date,Value
1996-04-30,155800.0
1996-05-31,156250.0
1996-06-30,160750.0
1996-07-31,163950.0
1996-08-31,165500.0
1996-09-30,165300.0
1996-10-31,162615.0
1996-11-30,159735.0
1996-12-31,158800.0
1997-01-31,159350.0
1997-02-28,158850.0
1997-03-31,158994.0
1997-04-30,158735.8
1997-05-31,159883.2
1997-06-30,162625.0
1997-07-31,166400.0
1997-08-31,168900.0
1997-09-30,168100.0
1997-10-31,166025.0
1997-11-30,164050.0
1997-12-31,164225.0
1998-01-31,164700.0
1998-02-28,165000.0
1998-03-31,165000.0
1998-04-30,165000.0
1998-05-31,167450.0
1998-06-30,170465.0
1998-07-31,175860.0
1998-08-31,178875.0
1998-09-30,179500.0
1998-10-31,179600.0
1998-11-30,176065.0
1998-12-31,173360.0
1999-01-31,173075.0
1999-02-28,174200.0
1999-03-31,173350.0
1999-04-30,173950.0
1999-05-31,174877.5
1999-06-30,177729.25
1999-07-31,181848.25
1999-08-31,185500.0
1999-09-30,187375.0
1999-10-31,186425.0
1999-11-30,186950.0
1999-12-31,186050.0
2000-01-31,184450.0
2000-02-29,183800.0
2000-03-31,185850.0
2000-04-30,190900.0
2000-05-31,193950.0
2000-06-30,197000.0
2000-07-31,199900.0
2000-08-31,203610.0
2000-09-30,202442.0
2000-10-31,202668.0
2000-11-30,202225.0
2000-12-31,201225.0
2001-01-31,205300.0
2001-02-28,208000.0
2001-03-31,209650.0
2001-04-30,204850.0
2001-05-31,206500.0
2001-06-30,213500.0
2001-07-31,221000.0
2001-08-31,226750.0
2001-09-30,232750.0
2001-10-31,233950.0
2001-11-30,229600.0
2001-12-31,228700.0
2002-01-31,228750.0
2002-02-28,230150.0
2002-03-31,232700.0
2002-04-30,234900.0
2002-05-31,237850.0
2002-06-30,244400.0
2002-07-31,253500.0
2002-08-31,263000.0
2002-09-30,268150.0
2002-10-31,267350.0
2002-11-30,265750.0
2002-12-31,265000.0
2003-01-31,269000.0
2003-02-28,272300.0
2003-03-31,274350.0
2003-04-30,274850.0
2003-05-31,277500.0
2003-06-30,282000.0
2003-07-31,290425.0
2003-08-31,299275.0
2003-09-30,306300.0
2003-10-31,308750.0
2003-11-30,309650.0
2003-12-31,309850.0
2004-01-31,311000.0
2004-02-29,309400.0
2004-03-31,309390.0
2004-04-30,317060.0
2004-05-31,325215.0
2004-06-30,329235.0
2004-07-31,340000.0
2004-08-31,347000.0
2004-09-30,350875.0
2004-10-31,349612.5
2004-11-30,349819.5
2004-12-31,349829.9
2005-01-31,352717.1
2005-02-28,356857.5
2005-03-31,364302.5
2005-04-30,366000.0
2005-05-31,368200.0
2005-06-30,373215.0
2005-07-31,382785.0
2005-08-31,392200.0
2005-09-30,397050.0
2005-10-31,394675.0
2005-11-30,394125.0
2005-12-31,394400.0
2006-01-31,397499.5
2006-02-28,399199.65
2006-03-31,399914.85
2006-04-30,399950.0
2006-05-31,403485.0
2006-06-30,407200.0
2006-07-31,414375.0
2006-08-31,420925.0
2006-09-30,421750.0
2006-10-31,415250.0
2006-11-30,406150.0
2006-12-31,402350.0
2007-01-31,402200.0
2007-02-28,403850.0
2007-03-31,403200.0
2007-04-30,408950.0
2007-05-31,414050.0
2007-06-30,420700.0
2007-07-31,426300.0
2007-08-31,429250.0
2007-09-30,427500.0
2007-10-31,418250.0
2007-11-30,410500.0
2007-12-31,403775.0
2008-01-31,403475.0
2008-02-29,404700.0
2008-03-31,402815.0
2008-04-30,400885.0
2008-05-31,400000.0
2008-06-30,401000.0
2008-07-31,409450.0
2008-08-31,416425.0
2008-09-30,412125.0
2008-10-31,399750.0
2008-11-30,389750.0
2008-12-31,382500.0
2009-01-31,377725.0
2009-02-28,375525.0
2009-03-31,372500.0
2009-04-30,368250.0
2009-05-31,369750.0
2009-06-30,373465.0
2009-07-31,379550.0
2009-08-31,381750.0
2009-09-30,380450.0
2009-10-31,375000.0
2009-11-30,366500.0
2009-12-31,361500.0
2010-01-31,365000.0
2010-02-28,372500.0
2010-03-31,375300.0
2010-04-30,371950.0
2010-05-31,372900.0
2010-06-30,374100.0
2010-07-31,382500.0
2010-08-31,392750.0
2010-09-30,395500.0
2010-10-31,386652.0
2010-11-30,378150.0
2010-12-31,370171.8
2011-01-31,366700.0
2011-02-28,371775.0
2011-03-31,364100.0
2011-04-30,363000.0
2011-05-31,363500.0
2011-06-30,368500.0
2011-07-31,381000.0
2011-08-31,382016.5
2011-09-30,380000.0
2011-10-31,368600.0
2011-11-30,351550.0
2011-12-31,342625.0
2012-01-31,334830.0
2012-02-29,333250.0
2012-03-31,328773.0
2012-04-30,338200.0
2012-05-31,345550.0
2012-06-30,358750.0
2012-07-31,369900.0
2012-08-31,373950.0
2012-09-30,372500.0
2012-10-31,365750.0
2012-11-30,361500.0
2012-12-31,356500.0
2013-01-31,355038.45
2013-02-28,350700.0
2013-03-31,353550.0
2013-04-30,350840.0
2013-05-31,359960.0
2013-06-30,369500.0
2013-07-31,385684.0
2013-08-31,397750.0
2013-09-30,398500.0
2013-10-31,381685.0
2013-11-30,368825.0
2013-12-31,362950.0
2014-01-31,364700.0
2014-02-28,363025.0
2014-03-31,358650.0
2014-04-30,353250.0
2014-05-31,359285.0
2014-06-30,366125.0
2014-07-31,378625.0
2014-08-31,391250.0
2014-09-30,388165.0
2014-10-31,377485.0
2014-11-30,366150.0
2014-12-31,363850.0
2015-01-31,366750.0
2015-02-28,366750.0
2015-03-31,360750.0
2015-04-30,361500.0
2015-05-31,366000.0
2015-06-30,381000.0
2015-07-31,393225.0
2015-08-31,398975.0
2015-09-30,397465.0
2015-10-31,385735.0
