Date,Value
1998-01-31,6.226
1998-02-28,6.431
1998-03-31,6.4053
1998-04-30,6.4053
1998-05-31,6.2516
1998-06-30,6.4822
1998-07-31,6.6615
1998-08-31,6.6103
1998-09-30,6.3797
1998-10-31,6.7896
1998-11-30,6.764
1998-12-31,6.6103
1999-01-31,6.4822
1999-02-28,6.2516
1999-03-31,6.4822
1999-04-30,6.4822
1999-05-31,6.6872
1999-06-30,6.5334
1999-07-31,6.5078
1999-08-31,6.6872
1999-09-30,6.9434
1999-10-31,6.9946
1999-11-30,7.2765
1999-12-31,7.3789
2000-01-31,7.2508
2000-02-29,7.507
2000-03-31,7.5327
2000-04-30,7.2252
2000-05-31,6.9946
2000-06-30,7.0202
2000-07-31,6.969
2000-08-31,7.0459
2000-09-30,6.7896
2000-10-31,6.5334
2000-11-30,6.2516
2000-12-31,6.0723
2001-01-31,6.2772
2001-02-28,6.0723
2001-03-31,5.9954
2001-04-30,6.0723
2001-05-31,5.9698
2001-06-30,6.0466
2001-07-31,6.1235
2001-08-31,6.1235
2001-09-30,5.9185
2001-10-31,5.9185
2001-11-30,5.816
2001-12-31,5.7648
2002-01-31,5.8417
2002-02-28,5.9441
2002-03-31,6.2772
2002-04-30,6.431
2002-05-31,6.5591
2002-06-30,6.6103
2002-07-31,6.5847
2002-08-31,6.431
2002-09-30,6.7384
2002-10-31,6.5591
2002-11-30,6.6359
2002-12-31,6.8409
2003-01-31,6.7128
2003-02-28,6.6872
2003-03-31,6.5334
2003-04-30,6.3541
2003-05-31,6.4053
2003-06-30,6.6103
2003-07-31,6.5847
2003-08-31,6.7128
2003-09-30,6.764
2003-10-31,6.9946
2003-11-30,6.9178
2003-12-31,6.8921
2004-01-31,6.8921
2004-02-29,6.8665
2004-03-31,7.0971
2004-04-30,7.1227
2004-05-31,6.8153
2004-06-30,6.5847
2004-07-31,6.3541
2004-08-31,6.2772
2004-09-30,6.226
2004-10-31,6.1747
2004-11-30,6.3028
2004-12-31,6.3541
2005-01-31,6.5591
2005-02-28,6.7384
2005-03-31,6.5334
2005-04-30,6.3797
