Date,Value
2016-10-31,1013.6870382807
2016-11-30,1001.0235414534
2016-12-31,1020.0973994077
2017-01-31,1001.0235414534
2017-02-28,1014.652014652
2017-03-31,1001.0235414534
2017-04-30,1006.6836981948
2017-05-31,1014.652014652
2017-06-30,964.4128113879
2017-07-31,964.24010217114
2017-08-31,1012.3438549362
2017-09-30,965.01290006374
2017-10-31,835.62562065541
2017-11-30,821.77377573981
2017-12-31,918.42105263158
2018-01-31,928.65310522781
2018-02-28,779.45205479452
2018-03-31,749.81045622363
2018-04-30,748.05198598131
2018-05-31,769.28331906393
2018-06-30,797.46835443038
2018-07-31,908.10162197948
2018-08-31,1039.8230088496
2018-09-30,1016.4065941858
2018-10-31,1046.6004583652
2018-11-30,1074.358974359
2018-12-31,1075.3437591742
2019-01-31,1043.3002291826
2019-02-28,1020.4081632653
2019-03-31,980.6287301914
2019-04-30,984.51327433628
