Date,Value
1996-04-30,131471.1765
1996-05-31,139400.85
1996-06-30,144151.0
1996-07-31,135800.5
1996-08-31,138150.15
1996-09-30,127000.0
1996-10-31,131500.5
1996-12-31,132077.9231
1997-01-31,130000.4118
1997-02-28,132750.15
1997-03-31,131925.0
1997-04-30,126825.0
1997-05-31,119700.5
1997-06-30,126550.85
1997-07-31,139351.0
1997-09-30,138231.0
1997-10-31,135000.0
1997-11-30,135000.5
1997-12-31,137000.35
1998-03-31,145001.0
1998-04-30,141471.5882
1998-05-31,140401.0
1998-06-30,139101.0
1998-07-31,143476.0
1998-08-31,140076.0
1998-09-30,141950.5
1998-10-31,147000.15
1998-11-30,149450.0
1998-12-31,141450.0
1999-02-28,140692.3077
1999-03-31,150647.0588
1999-04-30,150050.5
1999-05-31,152700.35
1999-06-30,148450.15
1999-07-31,146150.0
1999-08-31,149100.0
1999-09-30,151975.0
1999-10-31,171075.0
1999-11-30,168100.0
1999-12-31,158900.5
2000-01-31,156375.35
2000-02-29,154575.65
2000-03-31,162200.85
2000-04-30,159800.5
2000-05-31,154750.65
2000-06-30,155250.35
2000-07-31,150650.15
2000-08-31,156100.0
2000-09-30,147800.0
2000-10-31,155250.0
2000-11-30,162950.0
2000-12-31,158400.5
2001-01-31,157500.85
2001-02-28,159351.0
2001-03-31,166700.5
2001-04-30,162500.15
2001-05-31,164150.5
2001-06-30,172025.35
2001-07-31,179125.15
2001-08-31,188200.0
2001-09-30,180550.5
2001-10-31,173600.35
2001-11-30,193645.15
2001-12-31,197330.0
2002-01-31,181150.5
2002-02-28,179275.85
2002-03-31,188400.5
2002-04-30,181000.15
2002-05-31,184350.5
2002-06-30,188400.35
2002-07-31,201501.15
2002-08-31,207651.7
2002-09-30,217651.0
2002-10-31,215250.3
2002-11-30,214750.0
2002-12-31,214250.0
2003-01-31,227001.0
2003-02-28,234401.7
2003-03-31,243301.0
2003-04-30,244201.3
2003-05-31,244901.7
2003-06-30,244702.0
2003-07-31,246001.0
2003-08-31,245701.3
2003-09-30,267801.7
2003-10-31,268251.0
2003-11-30,284500.3
2003-12-31,284000.0
2004-01-31,293001.5
2004-02-29,296751.05
2004-03-31,309825.45
2004-04-30,319425.0
2004-05-31,341751.5
2004-06-30,352252.55
2004-07-31,348253.0
2004-08-31,362251.5
2004-09-30,364001.95
2004-10-31,355501.05
2004-11-30,354751.95
2004-12-31,357252.55
2005-01-31,354653.0
2005-02-28,356353.0
2005-03-31,360003.0
2005-04-30,388553.5
2005-05-31,407201.85
2005-06-30,437502.6
2005-07-31,435753.4
2005-08-31,443754.0
2005-09-30,446704.0
2005-10-31,462627.0
2005-11-30,464677.6
2005-12-31,490453.9
2006-01-31,474552.35
2006-02-28,439750.75
2006-03-31,431002.0
2006-04-30,458001.4
2006-05-31,480750.6
2006-06-30,473750.0
2006-07-31,484152.5
2006-08-31,485851.75
2006-09-30,469400.75
2006-10-31,465100.0
2006-11-30,457002.0
2006-12-31,458003.4
2007-01-31,441004.0
2007-02-28,472752.0
2007-03-31,472250.6
2007-04-30,487500.0
2007-05-31,481502.0
2007-06-30,478751.4
2007-07-31,450002.6
2008-07-31,375003.0
2009-06-30,305003.0
2009-09-30,260002.0
2009-10-31,230590.2353
2009-12-31,290772.0
2010-03-31,225002.0
2010-04-30,262649.0588
2010-05-31,292402.5
2010-06-30,283602.35
2010-11-30,327503.0
2010-12-31,294414.1765
2011-01-31,286802.15
2011-03-31,285002.0
2011-05-31,279617.3846
2011-06-30,282118.4706
2011-09-30,285002.0
2011-10-31,243825.5294
2011-11-30,263002.0
2012-05-31,285000.0
2013-03-31,315000.0
2013-05-31,306538.4615
2013-08-31,334000.0
2014-07-31,340000.0
2014-08-31,378235.2941
2015-04-30,385000.0
2015-06-30,385000.0
2015-07-31,417352.9412
2015-09-30,413076.9231
2016-04-30,490000.0
2016-05-31,418235.2941
2016-06-30,409800.0
