Date,Value
2015-06-30,1399000.0
2015-07-31,1397000.0
2015-08-31,1425000.0
2015-09-30,1349900.0
2015-10-31,1385000.0
2015-11-30,1395000.0
2015-12-31,1450000.0
2016-01-31,1395000.0
2016-02-29,1362500.0
2016-03-31,1346500.0
2016-04-30,1499499.5
2016-05-31,1612500.0
2016-06-30,1497000.0
2016-07-31,1677500.0
2016-08-31,1749000.0
2016-09-30,1789500.0
2016-10-31,1769500.0
2016-11-30,1754500.0
2016-12-31,1759000.0
2017-01-31,1677523.0
2017-02-28,1649000.0
2017-03-31,1649000.0
2017-04-30,1649500.0
2017-05-31,1599000.0
2017-06-30,1617002.5
2017-07-31,1669500.0
2017-08-31,1724499.5
2017-09-30,1600000.0
2017-10-31,1689000.0
2017-11-30,1792500.0
2017-12-31,1795000.0
2018-01-31,1799000.0
2018-02-28,1754000.0
2018-03-31,1759000.0
2018-04-30,1699000.0
2018-05-31,1724500.0
2018-06-30,1700000.0
2018-07-31,1575000.0
2018-08-31,1774500.0
2018-09-30,1792500.0
2018-10-31,1792500.0
2018-11-30,1857000.0
2018-12-31,1995000.0
2019-01-31,1997000.0
2019-02-28,1797500.0
2019-03-31,1899000.0
2019-04-30,1750000.0
