Date,Value
2010-01-31,0.67714109673444
2010-02-28,0.70688030160226
2010-03-31,0.70835792994884
2010-04-30,0.71483771251932
2010-05-31,0.71504255013762
2010-06-30,0.71842963653309
2010-07-31,0.69466889319831
2010-08-31,0.68790360838497
2010-09-30,0.6970800134762
2010-10-31,0.7015306122449
2010-11-30,0.69241982507289
2010-12-31,0.71097706308189
2011-01-31,0.69106156325132
2011-02-28,0.69075144508671
2011-03-31,0.68744044656351
2011-04-30,0.6908872783717
2011-05-31,0.69005175388154
2011-06-30,0.68306010928962
2011-07-31,0.67443612975587
2011-08-31,0.66995768688293
2011-09-30,1.7162471395881
2011-10-31,1.6382699868938
2011-11-30,1.6019417475728
2011-12-31,1.5778097982709
2012-01-31,1.6860465116279
2012-02-29,1.7502365184484
2012-03-31,1.9537480063796
2012-04-30,2.0464782964783
2012-05-31,2.0551750380517
2012-06-30,2.0706431343559
2012-07-31,2.0198929317656
2012-08-31,1.8907198612316
2012-09-30,1.8840579710145
2012-10-31,1.8846153846154
2012-11-30,1.9449133840891
2012-12-31,1.9549856287495
2013-01-31,2.0355562579014
2013-02-28,2.1285406838982
2013-03-31,2.2603978300181
2013-04-30,2.3671974543538
2013-05-31,2.4377127809287
2013-06-30,2.3863636363636
2013-07-31,2.4509803921569
2013-08-31,2.34375
2013-09-30,2.2813688212928
2013-10-31,2.2754854368932
2013-11-30,2.1953666629593
2013-12-31,2.2604347826087
2014-01-31,2.2966507177034
2014-02-28,2.3051219557573
2014-03-31,2.2849462365591
2014-04-30,2.3041474654378
2014-05-31,2.5291828793774
2014-06-30,2.5882737883686
2014-07-31,2.5749372503782
2014-08-31,2.5
2014-09-30,2.4611398963731
2014-10-31,2.3631368631369
2014-11-30,2.3156121793168
2014-12-31,2.3333333333333
2015-01-31,2.4516129032258
2015-02-28,2.5078095483823
2015-03-31,2.5882352941176
2015-04-30,2.6838923338307
2015-05-31,2.6864378281901
2015-06-30,2.7097902097902
2015-07-31,2.657406069944
2015-08-31,2.5769113994173
2015-09-30,2.4556616643929
2015-10-31,2.3660992261163
2015-11-30,2.3741690408357
2015-12-31,2.4262225445135
2016-01-31,2.5
2016-02-29,2.5866644412918
2016-03-31,2.625
2016-04-30,2.6741293532338
2016-05-31,2.6815642458101
2016-06-30,2.6470588235294
2016-07-31,2.6315789473684
2016-08-31,2.5396825396825
2016-09-30,2.5
2016-10-31,2.3927392739274
2016-11-30,2.3740793780687
2016-12-31,2.4
2017-01-31,2.4869109947644
2017-02-28,2.6423957721668
2017-03-31,2.6911483253589
2017-04-30,2.7628032345013
2017-05-31,2.8041449672331
2017-06-30,2.7966101694915
2017-07-31,2.7447392497713
2017-08-31,2.6363636363636
2017-09-30,2.5437321501428
2017-10-31,2.470709354435
2017-11-30,2.470709354435
2017-12-31,2.4798557258792
2018-01-31,2.5550660792952
2018-02-28,2.65625
2018-03-31,2.7237354085603
2018-04-30,2.7777777777778
2018-05-31,2.815895806363
2018-06-30,2.7884006044652
2018-07-31,2.7133329621312
2018-08-31,2.6037428803906
2018-09-30,2.4725274725275
2018-10-31,2.3809523809524
2018-11-30,2.3929767257247
2018-12-31,2.445652173913
2019-01-31,2.5619128949616
2019-02-28,2.6573426573427
2019-03-31,2.7619047619048
2019-04-30,2.8019829656829
