,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
1636,2014-06-18,2369998.7086888915,6170243.838357861,6170243.849079801,2369998.7032077424,2369998.713943074
1637,2014-06-19,2370390.8801718075,6482064.307849173,6482064.318594711,2370390.8746842393,2370390.8854302918
1638,2014-06-20,2370783.051654724,6766550.803893444,6766550.814654605,2370783.0461607357,2370783.0569175095
1639,2014-06-21,2371175.2231376404,7014740.432628417,7014740.443408017,2371175.2176377466,2371175.228404726
1640,2014-06-22,2371567.394620557,7217893.2853299575,7217893.296103287,2371567.389115226,2371567.3998919437
1641,2014-06-23,2371959.566103473,7367748.192094023,7367748.202884175,2371959.560592705,2371959.571379161
1642,2014-06-24,2372351.7375863898,7456771.920596127,7456771.931400334,2372351.7320701843,2372351.7428663787
1643,2014-06-25,2372743.9090693058,7478394.966567491,7478394.977383332,2372743.903547664,2372743.9143535965
1644,2014-06-26,2373136.080552222,7427227.391618526,7427227.402439003,2373136.075025143,2373136.085840813
1645,2014-06-27,2373528.2520351387,7299248.645939277,7299248.656772761,2373528.246502622,2373528.2573280307
1646,2014-06-28,2373920.423518055,7091965.95794335,7091965.968765835,2373920.417980102,2373920.4288152484
1647,2014-06-29,2374312.595000971,6804536.661838199,6804536.672676284,2374312.5894575804,2374312.6003024657
1648,2014-06-30,2374704.766483888,6437850.748039754,6437850.75888668,2374704.7609403194,2374704.771789683
1649,2014-07-01,2375096.937966804,5994570.935647106,5994570.946479228,2375096.9324267237,2375096.943276901
1650,2014-07-02,2375489.1094497205,5479128.653924947,5479128.664797525,2375489.1039131284,2375489.1147641176
1651,2014-07-03,2375881.280932637,4897675.455830757,4897675.46667464,2375881.2753995336,2375881.286251335
1652,2014-07-04,2376273.4524155534,4257990.534725327,4257990.545553186,2376273.4468859383,2376273.4577413243
1653,2014-07-05,2376665.6238984694,3569346.155223308,3569346.1660635965,2376665.6183723425,2376665.629233202
1654,2014-07-06,2377057.795381386,2842333.9006550866,2842333.9115147744,2377057.7898587477,2377057.8007217445
1655,2014-07-07,2377449.9668643023,2088655.66314751,2088655.67400381,2377449.961345152,2377449.9722095793
1656,2014-07-08,2377842.1383472183,1320884.225631964,1320884.2365001843,2377842.1328315567,2377842.1436974145
1657,2014-07-09,2378234.3098301347,552199.0875496233,552199.0984175877,2378234.3043179614,2378234.31518525
1658,2014-07-10,2378626.481313051,-203896.15531137495,-203896.1444306637,2378626.4758043657,2378626.4866730855
