Date,Value
1998-01-31,17.1645
1998-02-28,26.7532
1998-03-31,17.9952
1998-04-30,21.3037
1998-05-31,26.8792
1998-06-30,24.0385
1998-07-31,26.9048
1998-08-31,20.2016
1998-09-30,13.5042
1998-10-31,8.6983
1998-11-30,8.109
1998-12-31,6.5705
1999-01-31,10.1428
1999-02-28,8.25
1999-03-31,15.004
1999-04-30,14.0833
1999-05-31,16.0458
1999-06-30,12.3886
1999-07-31,7.8289
1999-08-31,7.4511
1999-09-30,13.1405
1999-10-31,16.9786
1999-11-30,16.5488
1999-12-31,12.4579
2000-01-31,10.6672
2000-02-29,5.0478
2000-03-31,8.0305
2000-04-30,14.0399
2000-05-31,8.6021
2000-06-30,5.1299
2000-07-31,3.6743
2000-08-31,6.488
2000-09-30,7.3722
2000-10-31,7.7431
2000-11-30,8.5653
2000-12-31,11.3837
2001-01-31,6.2562
2001-02-28,6.2356
2001-04-30,5.7954
2001-05-31,6.4076
2001-06-30,5.0923
2001-07-31,4.0805
2001-08-31,4.1723
2001-09-30,2.2159
2001-10-31,2.4675
2001-11-30,4.1912
2001-12-31,2.5945
2002-01-31,8.0252
2002-02-28,7.9412
2002-03-31,9.7572
2002-04-30,6.1998
2002-05-31,4.3908
2002-06-30,3.3596
2002-07-31,4.1051
2002-08-31,2.1839
2002-09-30,6.4835
2002-10-31,9.3956
2002-11-30,7.1474
2002-12-31,5.9996
2003-01-31,5.3897
2003-02-28,2.8099
2003-03-31,2.3046
2003-04-30,3.144
2003-05-31,3.428
2003-06-30,3.4713
2003-07-31,1.7045
2004-02-29,4.7619
2004-03-31,3.3333
2004-04-30,4.4589
2004-05-31,3.7879
2004-06-30,2.0757
2004-09-30,2.0833
2004-11-30,3.2566
2004-12-31,3.9255
2005-01-31,4.6288
2005-02-28,2.2917
2005-09-30,2.0
2005-10-31,3.7809
2005-11-30,3.7818
2005-12-31,1.7749
2006-04-30,5.2631
2006-05-31,3.6842
2006-12-31,4.7619
2007-01-31,3.3333
2007-05-31,5.2631
2007-06-30,5.1994
2007-07-31,6.211
2007-08-31,2.9546
2007-09-30,10.1623
2008-03-31,16.6667
2008-04-30,6.8628
2008-05-31,9.1667
2008-06-30,8.2381
2008-08-31,27.2894
2008-10-31,24.1758
2009-01-31,63.6364
2009-02-28,40.9091
2009-04-30,26.7482
2009-05-31,32.6203
2009-07-31,37.2378
2009-08-31,29.0158
2009-09-30,25.4251
2009-10-31,20.4334
2009-11-30,18.4912
2010-01-31,19.2308
2010-03-31,9.4231
2010-04-30,25.1979
2010-05-31,30.024
2010-06-30,22.7067
2010-07-31,21.3875
2010-09-30,21.1538
2010-11-30,25.3746
2010-12-31,29.3295
2011-03-31,38.8889
2011-04-30,25.0628
2011-06-30,10.5433
2011-07-31,17.1123
2011-08-31,24.0241
2011-09-30,24.4175
2011-10-31,18.1618
2011-11-30,19.1277
2011-12-31,21.282
2012-02-29,26.3044
2012-03-31,19.2513
2012-04-30,17.6872
2012-05-31,14.4719
2012-06-30,18.3857
2012-07-31,25.4546
2012-08-31,20.5966
2012-09-30,15.8807
2012-10-31,10.2192
2012-11-30,7.6705
2012-12-31,7.6068
2013-01-31,6.6126
2013-02-28,14.2576
2013-03-31,8.5672
2013-04-30,8.3333
2013-05-31,9.2692
2013-06-30,6.8846
2013-07-31,8.5577
2013-08-31,8.7229
2013-09-30,4.9185
2013-10-31,3.3044
2014-03-31,6.9204
2014-04-30,4.1176
2014-07-31,2.2727
2014-08-31,4.0909
2014-09-30,7.9874
2014-10-31,8.485
2014-11-30,4.359
2015-01-31,4.1666
2015-03-31,3.6309
2015-06-30,3.125
2015-12-31,1.6667
2016-02-29,3.8333
2016-04-30,3.0834
2016-05-31,4.0899
2016-06-30,2.4671
2016-07-31,5.1373
2016-08-31,3.0435
2017-02-28,4.5454
