,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
552,2014-06-18,3164534.2601545723,4979013.060640457,5074304.594409942,3164534.256730539,3164534.26426455
553,2014-06-19,3164861.01868408,4592142.218299361,4691713.71810202,3164861.015242821,3164861.022801458
554,2014-06-20,3165187.7772135884,4223774.741058917,4329041.2513771085,3165187.7737551043,3165187.781338366
555,2014-06-21,3165514.535743096,3901444.3791213087,3997774.406518204,3165514.532267388,3165514.539875274
556,2014-06-22,3165841.2942726035,3604942.8201336316,3702108.7606368773,3165841.2907745335,3165841.298418965
557,2014-06-23,3166168.0528021115,3344814.3599225124,3441565.5648507844,3166168.0492860987,3166168.0569628603
558,2014-06-24,3166494.81133162,3120438.129925131,3222960.313656386,3166494.807798556,3166494.8155067554
559,2014-06-25,3166821.569861128,2938030.855199885,3034224.80191826,3166821.5663149143,3166821.5740506495
560,2014-06-26,3167148.328390636,2778285.21935001,2878372.3630378866,3167148.324828803,3167148.332594544
561,2014-06-27,3167475.0869201436,2650485.959104209,2746738.5760935703,3167475.0833410854,3167475.091138439
562,2014-06-28,3167801.845449651,2530185.7182683866,2630561.338907121,3167801.841853368,3167801.8496823343
563,2014-06-29,3168128.603979159,2424537.8941832925,2522950.7938366025,3168128.6003656522,3168128.6082262294
564,2014-06-30,3168455.3625086667,2318502.432854686,2419392.500631491,3168455.358877935,3168455.3667701236
565,2014-07-01,3168782.1210381743,2208316.912407705,2305232.1330878963,3168782.1173902177,3168782.1253140187
566,2014-07-02,3169108.879567683,2076987.4771593555,2168935.139214405,3169108.875902501,3169108.8838579124
567,2014-07-03,3169435.638097191,1914907.8466479527,2015972.8717007958,3169435.6344147837,3169435.6424018075
568,2014-07-04,3169762.396626699,1727320.772090979,1831339.7411376005,3169762.3929281957,3169762.4009457026
569,2014-07-05,3170089.1551562063,1510096.6652518052,1606234.7851892107,3170089.1514530433,3170089.159489597
570,2014-07-06,3170415.9136857144,1243727.3556888455,1341572.3600754968,3170415.9099808866,3170415.9180334923
571,2014-07-07,3170742.672215222,941016.095094112,1044876.53169631,3170742.668508757,3170742.6765773864
572,2014-07-08,3171069.4307447304,601588.1356050756,697048.7497832347,3171069.427020898,3171069.4351209686
573,2014-07-09,3171396.189274238,218059.83153461808,318935.8185485365,3171396.1855305843,3171396.193656791
574,2014-07-10,3171722.9478037464,-192026.43403900016,-92211.12892324803,3171722.944034546,3171722.952192614
575,2014-07-11,3172049.706333254,-626870.0487827468,-525115.7648702859,3172049.702554206,3172049.7107311497
576,2014-07-12,3172376.464862762,-1076781.2151132124,-978424.3043670548,3172376.46106777,3172376.4692790993
577,2014-07-13,3172703.2233922696,-1529077.26802807,-1431623.8626710856,3172703.219586202,3172703.2278270493
578,2014-07-14,3173029.981921778,-1969925.0656069359,-1875711.4899123295,3173029.978094598,3173029.9863749985
579,2014-07-15,3173356.7404512856,-2395080.4401302873,-2295463.7662654724,3173356.7366023893,3173356.744922948
580,2014-07-16,3173683.498980793,-2781627.8332910277,-2685612.235212175,3173683.495113582,3173683.5034708967
581,2014-07-17,3174010.257510301,-3116483.6757352985,-3014516.4129771576,3174010.2536299163,3174010.262018846
582,2014-07-18,3174337.016039809,-3386552.483900341,-3287683.455593678,3174337.0121503673,3174337.0205667964
583,2014-07-19,3174663.774569317,-3574902.1349129565,-3476251.6941084913,3174663.770671437,3174663.779114745
584,2014-07-20,3174990.533098825,-3673748.337544845,-3576006.8314896207,3174990.5291924314,3174990.537660447
585,2014-07-21,3175317.2916283323,-3672795.538866046,-3576243.578310237,3175317.2877105563,3175317.296205689
586,2014-07-22,3175644.050157841,-3563887.60733797,-3469869.9634936135,3175644.0462300074,3175644.0547509314
587,2014-07-23,3175970.8086873493,-3344902.80412378,-3243673.553641048,3175970.804749457,3175970.813296174
588,2014-07-24,3176297.567216857,-3005090.013728494,-2907839.859666856,3176297.563268908,3176297.5718414164
589,2014-07-25,3176624.325746365,-2548008.5722086616,-2452839.470940717,3176624.321788358,3176624.3303866587
590,2014-07-26,3176951.0842758724,-1983034.8049677839,-1884903.3757509089,3176951.080307809,3176951.0889319
591,2014-07-27,3177277.84280538,-1307085.521069235,-1208492.6293650235,3177277.8388272594,3177277.8474771427
592,2014-07-28,3177604.601334888,-536803.748490306,-438107.66075561766,3177604.597342656,3177604.6060223845
593,2014-07-29,3177931.3598643956,316770.275961312,418205.74083964666,3177931.3558465457,3177931.3645676267
594,2014-07-30,3178258.1183939045,1244729.2555676224,1340526.5453466095,3178258.114350435,3178258.1231128694
595,2014-07-31,3178584.876923412,2221864.8988234326,2320763.643175389,3178584.8728543855,3178584.8816572623
596,2014-08-01,3178911.63545292,3233324.1624514824,3329098.705589129,3178911.631359062,3178911.640205384
597,2014-08-02,3179238.3939824277,4250428.0510244295,4347757.989067759,3179238.389872945,3179238.3987565567
598,2014-08-03,3179565.152511935,5262265.84296524,5360959.199156969,3179565.1483922494,3179565.1573024923
599,2014-08-04,3179891.9110414432,6245086.793046662,6336411.440195465,3179891.906912039,3179891.9158426044
600,2014-08-05,3180218.6695709517,7168455.63897703,7263757.1376888305,3180218.6654318282,3180218.674385788
601,2014-08-06,3180545.4281004593,8020872.390876015,8121199.315270516,3180545.4239516184,3180545.43293836
602,2014-08-07,3180872.1866299678,8776791.59043844,8876952.442601873,3180872.1824647877,3180872.1914909324
603,2014-08-08,3181198.9451594753,9421650.65240542,9520715.507068578,3181198.94097356,3181198.950043504
604,2014-08-09,3181525.703688983,9944976.068894902,10046632.649814222,3181525.699482333,3181525.7085960764
605,2014-08-10,3181852.462218491,10331682.552817915,10429505.277614513,3181852.4579911055,3181852.467148649
606,2014-08-11,3182179.220747999,10573288.284307167,10669714.65003902,3182179.2164998786,3182179.225700869
607,2014-08-12,3182505.979277507,10664303.406263957,10760821.841027483,3182505.9750086507,3182505.9842530144
608,2014-08-13,3182832.7378070145,10605459.58768178,10707468.581945691,3182832.7335131285,3182832.74280516
609,2014-08-14,3183159.496336522,10404143.096327852,10500202.017316625,3183159.49200996,3183159.5013573053
610,2014-08-15,3183486.2548660305,10066444.465940025,10170506.267895028,3183486.250520709,3183486.259909451
611,2014-08-16,3183813.013395538,9603564.704259625,9700370.612605812,3183813.009032225,3183813.018461596
612,2014-08-17,3184139.771925046,9025165.442559268,9125628.41699517,3184139.7675450374,3184139.777013742
613,2014-08-18,3184466.5304545537,8365907.268926246,8466041.545880752,3184466.52605785,3184466.5355636077
614,2014-08-19,3184793.288984062,7630369.760614145,7729482.5358796725,3184793.2845670334,3184793.2941123247
615,2014-08-20,3185120.0475135697,6850844.698332945,6950328.4543843875,3185120.0430761054,3185120.0526680965
616,2014-08-21,3185446.806043078,6054005.733871315,6153376.162056485,3185446.801585587,3185446.8112242715
