Date,Value
1998-01-31,5.4408
1998-02-28,5.4827
1998-03-31,5.4967
1998-04-30,5.6222
1998-05-31,5.7059
1998-06-30,5.8315
1998-07-31,6.0547
1998-08-31,6.0826
1998-09-30,6.2081
1998-10-31,6.1523
1998-11-30,6.1105
1998-12-31,5.9012
1999-01-31,5.8454
1999-02-28,5.9152
1999-03-31,5.9152
1999-04-30,5.7478
1999-05-31,5.5385
1999-06-30,5.7059
1999-07-31,5.5246
1999-08-31,5.5385
1999-09-30,5.4548
1999-10-31,5.4967
1999-11-30,5.5804
1999-12-31,5.5525
2000-01-31,5.5525
2000-02-29,5.5385
2000-03-31,5.6083
2000-04-30,5.5246
2000-05-31,5.5246
2000-06-30,5.4967
2000-07-31,5.3153
2000-08-31,5.4129
2000-09-30,5.3432
2000-10-31,5.3153
2000-11-30,5.1758
2000-12-31,5.0781
2001-01-31,5.106
2001-02-28,4.9944
2001-03-31,4.8968
2001-04-30,4.9665
2001-05-31,4.9386
2001-06-30,4.8549
2001-07-31,4.9247
2001-08-31,4.7154
2001-09-30,4.8828
2001-10-31,4.8828
2001-11-30,4.9107
2001-12-31,4.9107
2002-01-31,5.0502
2002-02-28,5.12
2002-03-31,4.9944
2002-04-30,5.12
2002-05-31,5.2595
2002-06-30,5.0921
2002-07-31,5.2595
2002-08-31,5.3571
2002-09-30,5.2176
2002-10-31,5.1479
2002-11-30,5.1339
2002-12-31,5.2874
2003-01-31,5.1339
2003-02-28,5.0642
2003-03-31,5.0781
2003-04-30,5.0363
2003-05-31,4.9386
2003-06-30,4.9944
2003-07-31,5.0642
2003-08-31,5.0363
2003-09-30,5.2455
2003-10-31,5.4269
2003-11-30,5.3571
2003-12-31,5.2595
2004-01-31,5.3153
2004-02-29,5.3711
2004-03-31,5.5664
2004-04-30,5.692
2004-05-31,5.9012
2004-06-30,6.0826
2004-07-31,6.0547
2004-08-31,5.9431
2004-09-30,5.8315
2004-10-31,5.7617
2004-11-30,5.8733
2004-12-31,5.7478
2005-01-31,5.7059
2005-02-28,5.6083
2005-03-31,5.4827
2005-04-30,5.1897
2005-05-31,4.8689
2005-06-30,4.9386
2005-07-31,4.841
2005-08-31,4.9386
2005-09-30,5.0363
2005-10-31,5.0921
2005-11-30,4.9526
2005-12-31,4.8549
2006-01-31,4.7154
2006-02-28,4.5898
2006-03-31,4.5061
2006-04-30,4.4085
2006-05-31,4.5061
2006-06-30,4.1016
2006-07-31,3.8783
2006-08-31,3.6412
2006-09-30,3.3901
2006-10-31,3.2227
2006-11-30,3.2366
2006-12-31,3.3064
2007-01-31,3.4459
2007-02-28,3.683
2007-03-31,3.7528
2007-04-30,3.8225
2007-05-31,3.9481
2007-06-30,4.1295
2007-07-31,4.2969
2007-08-31,4.548
2007-09-30,4.5898
2007-10-31,4.6317
2007-11-30,4.6177
2007-12-31,4.6596
2008-01-31,4.5201
2008-02-29,4.4224
2008-03-31,4.3666
2008-04-30,4.269
2008-05-31,4.1295
2008-06-30,3.9621
2008-07-31,3.8644
2008-08-31,3.7807
2008-09-30,3.9342
2008-10-31,4.255
2008-11-30,4.2132
2008-12-31,4.0737
2009-01-31,4.0318
2009-02-28,4.0597
2009-03-31,3.9063
2009-04-30,3.8086
2009-05-31,3.6789
2009-06-30,3.7899
2009-07-31,3.7862
2009-08-31,3.7862
2009-09-30,3.5943
2009-10-31,3.4954
2009-11-30,3.6208
2009-12-31,4.1183
2010-01-31,4.45
2010-02-28,4.5605
2010-03-31,4.6296
2010-04-30,4.8369
2010-05-31,4.9212
2010-06-30,4.8659
2010-07-31,4.8363
2010-08-31,4.7119
2010-09-30,4.8106
2010-10-31,4.7553
2010-11-30,4.6447
2010-12-31,4.3124
2011-01-31,4.188
2011-02-28,4.1736
2011-03-31,4.2968
2011-04-30,4.0895
2011-05-31,4.0343
2011-06-30,3.941
2011-07-31,3.9548
2011-08-31,3.9961
2011-09-30,4.065
2011-10-31,4.0237
2011-11-30,4.1345
2011-12-31,3.9553
2012-01-31,3.8864
2012-02-29,3.8181
2012-03-31,3.7491
2012-04-30,3.8599
2012-05-31,3.9151
