Date,Value
1996-04-30,164400.0
1996-05-31,164400.0
1996-06-30,164300.0
1996-07-31,164100.0
1996-08-31,164000.0
1996-09-30,163900.0
1996-10-31,163800.0
1996-11-30,163900.0
1996-12-31,164200.0
1997-01-31,164600.0
1997-02-28,164900.0
1997-03-31,165100.0
1997-04-30,165400.0
1997-05-31,165700.0
1997-06-30,166000.0
1997-07-31,166300.0
1997-08-31,166600.0
1997-09-30,166900.0
1997-10-31,167500.0
1997-11-30,168100.0
1997-12-31,168900.0
1998-01-31,169900.0
1998-02-28,170800.0
1998-03-31,171400.0
1998-04-30,172000.0
1998-05-31,172600.0
1998-06-30,173300.0
1998-07-31,173900.0
1998-08-31,174600.0
1998-09-30,175300.0
1998-10-31,176100.0
1998-11-30,177000.0
1998-12-31,178200.0
1999-01-31,179500.0
1999-02-28,180800.0
1999-03-31,182000.0
1999-04-30,183500.0
1999-05-31,185000.0
1999-06-30,186600.0
1999-07-31,188300.0
1999-08-31,190100.0
1999-09-30,191800.0
1999-10-31,193600.0
1999-11-30,195500.0
1999-12-31,197600.0
2000-01-31,200000.0
2000-02-29,202500.0
2000-03-31,204900.0
2000-04-30,207400.0
2000-05-31,210000.0
2000-06-30,212600.0
2000-07-31,215200.0
2000-08-31,217700.0
2000-09-30,220000.0
2000-10-31,222400.0
2000-11-30,224700.0
2000-12-31,227000.0
2001-01-31,229300.0
2001-02-28,231600.0
2001-03-31,233900.0
2001-04-30,236200.0
2001-05-31,238500.0
2001-06-30,240900.0
2001-07-31,243300.0
2001-08-31,245700.0
2001-09-30,248300.0
2001-10-31,250900.0
2001-11-30,253600.0
2001-12-31,256400.0
2002-01-31,259100.0
2002-02-28,261700.0
2002-03-31,264300.0
2002-04-30,266800.0
2002-05-31,269500.0
2002-06-30,272400.0
2002-07-31,275500.0
2002-08-31,278800.0
2002-09-30,282300.0
2002-10-31,285900.0
2002-11-30,289600.0
2002-12-31,293500.0
2003-01-31,297600.0
2003-02-28,301800.0
2003-03-31,306100.0
2003-04-30,310400.0
2003-05-31,314400.0
2003-06-30,318400.0
2003-07-31,322200.0
2003-08-31,325800.0
2003-09-30,329300.0
2003-10-31,332700.0
2003-11-30,336200.0
2003-12-31,339600.0
2004-01-31,343100.0
2004-02-29,346600.0
2004-03-31,350200.0
2004-04-30,353900.0
2004-05-31,357900.0
2004-06-30,362200.0
2004-07-31,366700.0
2004-08-31,371400.0
