,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
1331,2014-06-18,-3650432.8699859763,5054324.564635747,5276221.90800056,-3769030.7374753794,-3547133.394108603
1332,2014-06-19,-3651151.8521404103,5089561.623543534,5311523.000599844,-3769740.3412204725,-3547778.96416445
1333,2014-06-20,-3651870.8342948426,4998883.850208009,5221027.669956861,-3770568.3539702212,-3548424.534220298
1334,2014-06-21,-3652589.8164492757,4788175.948071466,5010551.058673309,-3771396.366719971,-3549021.2561205477
1335,2014-06-22,-3653308.798603709,4465754.461584992,4688369.49081842,-3772224.37946972,-3549609.3502367088
1336,2014-06-23,-3654027.780758142,4042261.26983825,4265117.534042461,-3773052.392219469,-3550196.128010584
1337,2014-06-24,-3654746.7629125756,3530380.017200683,3753499.5717782173,-3773880.4049692187,-3550760.8503952716
1338,2014-06-25,-3655465.745067009,2944501.6161617464,3167884.461096036,-3774708.4177189684,-3551325.5727799586
1339,2014-06-26,-3656184.727221442,2300347.947527506,2523994.0828290693,-3775536.4304687176,-3551890.2951646456
1340,2014-06-27,-3656903.709375875,1614564.027782269,1838473.4534478257,-3776364.4432184678,-3552455.017549332
1341,2014-06-28,-3657622.691530308,904289.7691964641,1128460.6171099502,-3777192.4559682165,-3553021.608061496
1342,2014-06-29,-3658341.6736847414,186723.00259691835,411155.0203318655,-3778020.468717966,-3553588.4509889525
1343,2014-06-30,-3659060.6558391745,-521371.2349530292,-296621.164608792,-3778905.3642579094,-3554155.2939164103
1344,2014-07-01,-3659779.6379936086,-1203915.3422491066,-978840.8441310823,-3779796.6349734194,-3554722.1368438676
1345,2014-07-02,-3660498.6201480418,-1846063.3617231522,-1620664.435806162,-3780687.9056889284,-3555288.9797713254
1346,2014-07-03,-3661217.602302475,-2434519.1291634375,-2208795.775454846,-3781579.176404438,-3555855.8226987813
1347,2014-07-04,-3661936.584456908,-2957839.54558509,-2731791.7641009293,-3782470.447119947,-3556422.665626239
1348,2014-07-05,-3662655.5666113417,-3406689.8138097962,-3180328.856535094,-3783361.717835456,-3557000.7605589726
1349,2014-07-06,-3663374.548765775,-3774037.6740670293,-3547412.8141089766,-3784252.988550965,-3557628.1285979496
1350,2014-07-07,-3664093.530920208,-4055281.791996015,-3828393.0293717235,-3785144.2592664747,-3558255.4966369267
1351,2014-07-08,-3664812.51307464,-4248311.32977469,-4021159.6943309596,-3786035.5299819834,-3558883.8945382093
1352,2014-07-09,-3665531.4952290733,-4353390.751996839,-4126085.595708263,-3786821.863966471,-3559516.7076733564
1353,2014-07-10,-3666250.477383507,-4373366.346789187,-4145936.8432935723,-3787579.024300201,-3560149.520808504
1354,2014-07-11,-3666969.45953794,-4313293.882216249,-4085740.031526863,-3788336.18463393,-3560782.333943652
1355,2014-07-12,-3667688.4416923737,-4180249.8093991997,-3952527.6969869663,-3789093.3449676596,-3561371.232559931
1356,2014-07-13,-3668407.4238468073,-3983100.9454353144,-3755208.385394754,-3789851.8867174247,-3561959.3266760916
1357,2014-07-14,-3669126.4060012405,-3732366.7172542945,-3504129.8178630453,-3790784.320184887,-3562547.420792253
1358,2014-07-15,-3669845.3881556736,-3439356.8166231792,-3210775.5778869013,-3791716.7536523496,-3563135.514908414
1359,2014-07-16,-3670564.370310107,-3116319.7131614843,-2887394.1350738173,-3792649.1871198127,-3563723.609024575
1360,2014-07-17,-3671283.35246454,-2775881.080363233,-2546611.1629192345,-3793581.620587275,-3564311.7031407366
1361,2014-07-18,-3672002.334618973,-2430662.391923936,-2201037.421217117,-3794524.7679697135,-3564899.7972568977
1362,2014-07-19,-3672721.316773406,-2092947.6380171457,-1862883.7373086747,-3795551.7920827707,-3565487.891373059
1363,2014-07-20,-3673440.2989278394,-1774097.1862080377,-1543594.355499846,-3796578.816195827,-3566075.9854892194
1364,2014-07-21,-3674159.281082273,-1484451.0927305154,-1253509.332026637,-3797605.840308883,-3566664.0796053805
1365,2014-07-22,-3674878.263236706,-1232946.4444981073,-1001580.2020802483,-3798632.8644219395,-3567266.6220088075
1366,2014-07-23,-3675597.2453911393,-1026859.3418682972,-795083.610962423,-3799653.2329253233,-3567877.5020219088
1367,2014-07-24,-3676316.2275455724,-871528.9771551393,-639420.1090236823,-3800574.4885052023,-3568465.620369239
1368,2014-07-25,-3677035.2097000056,-770498.3476974522,-538044.3995192134,-3801495.7440850814,-3569041.7959071836
