Date,Value
1996-04-30,100.0
1996-05-31,100.0
1996-06-30,101.0
1996-07-31,100.0
1996-08-31,101.0
1996-09-30,101.0
1996-10-31,102.0
1996-11-30,102.0
1996-12-31,102.0
1997-01-31,103.0
1997-02-28,103.0
1997-03-31,104.0
1997-04-30,104.0
1997-05-31,105.0
1997-06-30,105.0
1997-07-31,106.0
1997-08-31,106.0
1997-09-30,107.0
1997-10-31,107.0
1997-11-30,107.0
1997-12-31,108.0
1998-01-31,108.0
1998-02-28,109.0
1998-03-31,109.0
1998-04-30,109.0
1998-05-31,110.0
1998-06-30,110.0
1998-07-31,111.0
1998-08-31,110.0
1998-09-30,111.0
1998-10-31,111.0
1998-11-30,111.0
1998-12-31,111.0
1999-01-31,112.0
1999-02-28,112.0
1999-03-31,113.0
1999-04-30,113.0
1999-05-31,113.0
1999-06-30,114.0
1999-07-31,113.0
1999-08-31,113.0
1999-09-30,114.0
1999-10-31,114.0
1999-11-30,114.0
1999-12-31,115.0
2000-01-31,115.0
2000-02-29,116.0
2000-03-31,116.0
2000-04-30,117.0
2000-05-31,117.0
2000-06-30,117.0
2000-07-31,118.0
2000-08-31,118.0
2000-09-30,119.0
2000-10-31,119.0
2000-11-30,119.0
2000-12-31,120.0
2001-01-31,121.0
2001-02-28,121.0
2001-03-31,122.0
2001-04-30,123.0
2001-05-31,123.0
2001-06-30,124.0
2001-07-31,124.0
2001-08-31,125.0
2001-09-30,125.0
2001-10-31,126.0
2001-11-30,127.0
2001-12-31,128.0
2002-01-31,129.0
2002-02-28,131.0
2002-03-31,132.0
2002-04-30,133.0
2002-05-31,134.0
2002-06-30,135.0
2002-07-31,136.0
2002-08-31,137.0
2002-09-30,138.0
2002-10-31,140.0
2002-11-30,141.0
2002-12-31,143.0
2003-01-31,144.0
2003-02-28,145.0
2003-03-31,147.0
2003-04-30,149.0
2003-05-31,151.0
2003-06-30,153.0
2003-07-31,156.0
2003-08-31,158.0
2003-09-30,161.0
2003-10-31,164.0
2003-11-30,166.0
2003-12-31,169.0
2004-01-31,172.0
2004-02-29,176.0
2004-03-31,180.0
2004-04-30,184.0
2004-05-31,189.0
2004-06-30,194.0
2004-07-31,199.0
2004-08-31,204.0
2004-09-30,210.0
2004-10-31,216.0
2004-11-30,221.0
2004-12-31,227.0
2005-01-31,232.0
2005-02-28,237.0
2005-03-31,243.0
2005-04-30,248.0
2005-05-31,254.0
2005-06-30,261.0
2005-07-31,268.0
2005-08-31,275.0
2005-09-30,283.0
2005-10-31,290.0
2005-11-30,298.0
2005-12-31,305.0
2006-01-31,312.0
2006-02-28,319.0
2006-03-31,326.0
2006-04-30,333.0
2006-05-31,339.0
2006-06-30,345.0
2006-07-31,350.0
2006-08-31,354.0
2006-09-30,357.0
2006-10-31,359.0
2006-11-30,361.0
2006-12-31,362.0
2007-01-31,363.0
2007-02-28,363.0
2007-03-31,362.0
2007-04-30,361.0
2007-05-31,360.0
2007-06-30,358.0
2007-07-31,357.0
2007-08-31,354.0
2007-09-30,351.0
2007-10-31,348.0
2007-11-30,345.0
2007-12-31,342.0
2008-01-31,340.0
2008-02-29,337.0
2008-03-31,333.0
2008-04-30,327.0
2008-05-31,321.0
2008-06-30,314.0
2008-07-31,305.0
2008-08-31,293.0
2008-09-30,281.0
2008-10-31,269.0
2008-11-30,257.0
2008-12-31,245.0
2009-01-31,234.0
2009-02-28,223.0
2009-03-31,211.0
2009-04-30,198.0
2009-05-31,186.0
2009-06-30,174.0
2009-07-31,166.0
2009-08-31,160.0
2009-09-30,156.0
2009-10-31,154.0
2009-11-30,153.0
2009-12-31,153.0
2010-01-31,152.0
2010-02-28,151.0
2010-03-31,152.0
2010-04-30,154.0
2010-05-31,156.0
2010-06-30,157.0
2010-07-31,158.0
2010-08-31,160.0
2010-09-30,162.0
2010-10-31,161.0
2010-11-30,161.0
2010-12-31,161.0
2011-01-31,160.0
2011-02-28,159.0
2011-03-31,158.0
2011-04-30,158.0
2011-05-31,159.0
2011-06-30,160.0
2011-07-31,160.0
2011-08-31,161.0
2011-09-30,161.0
2011-10-31,161.0
2011-11-30,162.0
2011-12-31,162.0
2012-01-31,163.0
2012-02-29,164.0
2012-03-31,165.0
2012-04-30,167.0
2012-05-31,169.0
2012-06-30,171.0
2012-07-31,172.0
2012-08-31,173.0
2012-09-30,174.0
2012-10-31,176.0
2012-11-30,178.0
2012-12-31,179.0
2013-01-31,180.0
2013-02-28,182.0
2013-03-31,185.0
2013-04-30,187.0
2013-05-31,189.0
2013-06-30,192.0
2013-07-31,194.0
2013-08-31,196.0
2013-09-30,198.0
2013-10-31,200.0
2013-11-30,201.0
2013-12-31,202.0
2014-01-31,205.0
2014-02-28,207.0
2014-03-31,209.0
2014-04-30,211.0
2014-05-31,213.0
2014-06-30,215.0
2014-07-31,218.0
2014-08-31,221.0
2014-09-30,221.0
2014-10-31,223.0
2014-11-30,225.0
2014-12-31,228.0
2015-01-31,230.0
2015-02-28,232.0
2015-03-31,236.0
2015-04-30,239.0
2015-05-31,243.0
2015-06-30,246.0
2015-07-31,249.0
2015-08-31,252.0
2015-09-30,255.0
2015-10-31,258.0
2015-11-30,260.0
2015-12-31,262.0
2016-01-31,265.0
2016-02-29,267.0
