Date,Value
2006-02-28,209.3
2006-03-31,206.3
2006-04-30,203.4
2006-05-31,200.9
2006-06-30,198.9
2006-07-31,197.5
2006-08-31,196.8
2006-09-30,196.7
2006-10-31,197.1
2006-11-30,198.0
2006-12-31,199.3
2007-01-31,200.8
2007-02-28,202.6
2007-03-31,204.4
2007-04-30,206.3
2007-05-31,208.1
2007-06-30,209.7
2007-07-31,211.1
2007-08-31,212.1
2007-09-30,212.8
2007-10-31,213.2
2007-11-30,213.4
2007-12-31,213.5
2008-01-31,213.5
2008-02-29,213.5
2008-03-31,213.6
2008-04-30,213.7
2008-05-31,214.0
2008-06-30,214.5
2008-07-31,215.3
2008-08-31,216.3
2008-09-30,217.5
2008-10-31,218.8
2008-11-30,220.2
2008-12-31,221.6
2009-01-31,222.7
2009-02-28,223.6
2009-03-31,224.2
2009-04-30,224.3
2009-05-31,223.8
2009-06-30,222.9
2009-07-31,221.1
2009-08-31,218.6
2009-09-30,215.4
2009-10-31,211.8
2009-11-30,207.9
2009-12-31,203.8
2010-01-31,199.7
2010-02-28,195.7
2010-03-31,192.0
2010-04-30,188.6
2010-05-31,185.6
2010-06-30,183.2
2010-07-31,181.4
2010-08-31,180.4
2010-09-30,179.9
2010-10-31,179.9
2010-11-30,180.3
2010-12-31,181.0
2011-01-31,181.8
2011-02-28,182.7
2011-03-31,183.5
2011-04-30,184.1
2011-05-31,184.4
2011-06-30,184.3
2011-07-31,183.7
2011-08-31,182.4
2011-09-30,180.6
2011-10-31,178.3
2011-11-30,175.7
2011-12-31,172.8
2012-01-31,169.8
2012-02-29,166.6
2012-03-31,163.5
2012-04-30,160.4
2012-05-31,157.5
2012-06-30,154.8
2012-07-31,152.3
2012-08-31,150.2
2012-09-30,148.4
2012-10-31,146.9
2012-11-30,145.5
2012-12-31,144.3
2013-01-31,143.1
2013-02-28,142.0
2013-03-31,140.9
2013-04-30,139.8
2013-05-31,138.7
2013-06-30,137.4
2013-07-31,136.0
2013-08-31,134.5
2013-09-30,132.8
2013-10-31,131.1
2013-11-30,129.3
2013-12-31,127.6
2014-01-31,125.9
2014-02-28,124.2
2014-03-31,122.8
2014-04-30,121.4
2014-05-31,120.3
2014-06-30,119.4
2014-07-31,118.7
2014-08-31,118.3
2014-09-30,118.2
2014-10-31,118.2
2014-11-30,118.5
2014-12-31,118.9
2015-01-31,119.3
2015-02-28,119.9
2015-03-31,120.5
2015-04-30,121.0
2015-05-31,121.5
2015-06-30,122.0
2015-07-31,122.3
2015-08-31,122.5
2015-09-30,122.5
2015-10-31,122.4
2015-11-30,122.2
2015-12-31,121.9
2016-01-31,121.5
2016-02-29,121.2
2016-03-31,120.8
