,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
1132,2014-06-18,312351.86113708676,156949.32862604925,332524.8213551329,308472.53401743894,316156.06661633844
1133,2014-06-19,312364.90947045456,154017.21520817047,334544.8821879759,308480.48515809525,316174.4244289523
1134,2014-06-20,312377.9578038224,156433.46284709394,334689.32080522244,308488.60468532925,316192.7822415662
1135,2014-06-21,312391.0061371902,156648.66083874178,335926.2785917511,308496.72421256313,316211.14005418017
1136,2014-06-22,312404.054470558,165501.11284009175,341942.6806405277,308504.84373979707,316229.40448872326
1137,2014-06-23,312417.1028039258,170195.30297541988,344657.7001705077,308512.963267031,316247.2324955317
1138,2014-06-24,312430.15113729367,170823.51667500855,347324.70533244597,308521.0827942649,316265.0605023401
1139,2014-06-25,312443.19947066146,172831.59651984586,351260.6155903276,308529.2023214989,316282.88850914856
1140,2014-06-26,312456.24780402926,184367.83494808694,354036.7382317334,308537.32184873277,316300.71651595685
1141,2014-06-27,312469.29613739706,193244.91972164979,369923.0994821587,308545.4413759667,316318.5445227653
1142,2014-06-28,312482.34447076486,191139.8156642641,369629.5209719534,308553.56090320065,316336.37252957374
1143,2014-06-29,312495.39280413266,206127.98977338633,377983.49389493256,308561.6804304345,316356.1904887997
1144,2014-06-30,312508.4411375005,209190.13301952864,392773.5595672343,308569.7999576684,316376.7697164391
1145,2014-07-01,312521.4894708683,222052.09714580182,390318.0128339551,308577.95160037384,316397.34894407855
1146,2014-07-02,312534.5378042361,225515.74922220976,402027.6755395058,308586.494795513,316417.8993794953
1147,2014-07-03,312547.5861376039,230153.27548414818,407803.7411065618,308596.4283834332,316438.44020969886
1148,2014-07-04,312560.63447097177,244130.46406208348,416230.9861976144,308607.97074459755,316458.98103990237
1149,2014-07-05,312573.68280433957,251432.26471759635,430580.71986730135,308619.513105762,316479.52187010593
1150,2014-07-06,312586.7311377073,254598.88228463073,433210.17926671944,308621.97774516576,316500.06270030944
1151,2014-07-07,312599.77947107516,260323.31663701872,439313.40413972444,308627.0969098413,316518.17308924504
1152,2014-07-08,312612.827804443,261863.8539803328,446065.36613845796,308634.7561755399,316535.2552633718
1153,2014-07-09,312625.8761378108,275916.93363856105,448639.94444267574,308642.8757027738,316550.5647253797
1154,2014-07-10,312638.92447117856,269686.48167138646,453327.5316391441,308650.9952300077,316565.6788713981
1155,2014-07-11,312651.9728045464,280629.62909584783,446786.57282966893,308659.1147572416,316580.7930174165
