Date,Value
2010-11-30,1806.0
2010-12-31,1799.0
2011-01-31,1776.0
2011-02-28,1762.0
2011-03-31,1758.0
2011-04-30,1770.0
2011-05-31,1787.0
2011-06-30,1810.0
2011-07-31,1836.0
2011-08-31,1862.0
2011-09-30,1885.0
2011-10-31,1895.0
2011-11-30,1894.0
2011-12-31,1885.0
2012-01-31,1878.0
2012-02-29,1874.0
2012-03-31,1870.0
2012-04-30,1871.0
2012-05-31,1884.0
2012-06-30,1900.0
2012-07-31,1926.0
2012-08-31,1947.0
2012-09-30,1964.0
2012-10-31,1965.0
2012-11-30,1956.0
2012-12-31,1944.0
2013-01-31,1933.0
2013-02-28,1927.0
2013-03-31,1928.0
2013-04-30,1936.0
2013-05-31,1948.0
2013-06-30,1964.0
2013-07-31,1991.0
2013-08-31,2022.0
2013-09-30,2043.0
2013-10-31,2046.0
2013-11-30,2042.0
2013-12-31,2036.0
2014-01-31,2035.0
2014-02-28,2034.0
2014-03-31,2035.0
2014-04-30,2034.0
2014-05-31,2038.0
2014-06-30,2047.0
2014-07-31,2067.0
2014-08-31,2092.0
2014-09-30,2119.0
2014-10-31,2131.0
2014-11-30,2130.0
2014-12-31,2123.0
2015-01-31,2118.0
2015-02-28,2120.0
2015-03-31,2122.0
2015-04-30,2132.0
2015-05-31,2150.0
2015-06-30,2184.0
2015-07-31,2226.0
2015-08-31,2267.0
2015-09-30,2298.0
2015-10-31,2306.0
2015-11-30,2296.0
2015-12-31,2277.0
2016-01-31,2262.0
2016-02-29,2251.0
2016-03-31,2252.0
2016-04-30,2263.0
2016-05-31,2286.0
2016-06-30,2316.0
2016-07-31,2344.0
2016-08-31,2368.0
2016-09-30,2383.0
2016-10-31,2386.0
2016-11-30,2378.0
2016-12-31,2364.0
2017-01-31,2352.0
2017-02-28,2344.0
2017-03-31,2343.0
2017-04-30,2345.0
2017-05-31,2355.0
2017-06-30,2374.0
2017-07-31,2399.0
2017-08-31,2421.0
2017-09-30,2435.0
2017-10-31,2437.0
2017-11-30,2427.0
2017-12-31,2412.0
2018-01-31,2396.0
2018-02-28,2388.0
2018-03-31,2389.0
2018-04-30,2394.0
2018-05-31,2398.0
2018-06-30,2400.0
2018-07-31,2400.0
2018-08-31,2401.0
2018-09-30,2401.0
2018-10-31,2405.0
2018-11-30,2413.0
2018-12-31,2422.0
2019-01-31,2427.0
2019-02-28,2427.0
2019-03-31,2430.0
2019-04-30,2435.0
