Date,Value
2016-12-31,4.1641879833432
2017-01-31,3.8693035253654
2017-02-28,4.2272727272727
2017-03-31,4.5889101338432
2017-04-30,4.5614035087719
2017-05-31,4.3284304475755
2017-06-30,4.7749665640069
2017-07-31,4.406364749082
2017-08-31,4.4613710554951
2017-09-30,4.4364342159989
2017-10-31,4.2834890965732
2017-11-30,4.2717893913359
2017-12-31,4.3370508054523
2018-01-31,4.406580493537
2018-02-28,4.4364342159989
2018-03-31,4.4834429056022
2018-04-30,4.4245973384793
2018-05-31,4.8134777376655
2018-06-30,5.1334702258727
2018-07-31,5.4139062435643
2018-08-31,5.217957064397
2018-09-30,5.1591556421442
2018-10-31,4.831270648522
2018-11-30,4.8118985126859
2018-12-31,4.8717948717949
2019-01-31,4.7953964194373
2019-02-28,4.7525859658932
2019-03-31,4.5976585031624
2019-04-30,4.8096257069409
