Date,Value
1998-01-31,2.2602
1998-02-28,2.1499
1998-03-31,1.8743
1998-04-30,1.9294
1998-05-31,1.7641
1998-06-30,1.7089
1998-07-31,1.7089
1998-08-31,1.6538
1998-09-30,1.5436
1998-10-31,1.4333
1998-11-30,1.4333
1998-12-31,1.4884
1999-01-31,1.4884
1999-02-28,1.5987
1999-03-31,1.5987
1999-04-30,1.6538
1999-05-31,2.0397
1999-06-30,2.2602
1999-07-31,2.4256
1999-08-31,2.591
1999-09-30,2.4256
1999-10-31,2.5358
1999-11-30,2.8115
1999-12-31,2.591
2000-01-31,2.5358
2000-02-29,2.5358
2000-03-31,2.7012
2000-04-30,2.7563
2000-05-31,2.7012
2000-06-30,2.591
2000-07-31,2.4807
2000-08-31,2.5358
2000-09-30,2.7563
2000-10-31,2.9768
2000-11-30,3.032
2000-12-31,3.0871
2001-01-31,3.3076
2001-02-28,3.473
2001-03-31,3.3627
2001-04-30,3.3076
2001-05-31,3.3076
2001-06-30,3.3627
2001-07-31,3.4179
2001-08-31,3.473
2001-09-30,3.3076
2001-10-31,3.3076
2001-11-30,3.1422
2001-12-31,3.1422
2002-01-31,3.1422
2002-02-28,3.1974
2002-03-31,3.1974
2002-04-30,3.2525
2002-05-31,3.1422
2002-06-30,3.2525
2002-07-31,3.0871
2002-08-31,3.1422
2002-09-30,2.9768
2002-10-31,2.7563
2002-11-30,2.8666
2002-12-31,2.9768
2003-01-31,2.9768
2003-02-28,2.9217
2003-03-31,2.9217
2003-04-30,2.591
2003-05-31,2.3705
2003-06-30,2.3153
2003-07-31,2.4256
2003-08-31,2.2051
2003-09-30,2.7012
2003-10-31,4.2999
2003-11-30,4.5204
2003-12-31,4.5755
2004-01-31,4.7409
2004-02-29,4.7409
2004-03-31,4.9063
2004-04-30,5.0717
2004-05-31,4.9614
2004-06-30,5.0165
2004-07-31,5.1268
2004-08-31,5.2922
2004-09-30,5.0717
2004-10-31,3.7486
2004-11-30,3.4179
2004-12-31,3.6935
2005-01-31,3.5281
2005-02-28,3.5832
2005-03-31,3.6384
2005-04-30,3.8037
2005-05-31,3.914
2005-06-30,3.8037
2005-07-31,3.6384
2005-08-31,3.6935
2005-09-30,3.914
2005-10-31,4.0243
2005-11-30,4.5755
2005-12-31,4.8512
2006-01-31,5.1268
2006-02-28,5.0717
2006-03-31,5.237
2006-04-30,6.6152
2006-05-31,7.828
2006-06-30,8.8754
2006-07-31,9.2613
2006-08-31,9.8126
2006-09-30,9.6472
2006-10-31,9.3164
2006-11-30,8.7652
2006-12-31,8.3793
2007-01-31,8.1588
2007-02-28,8.3241
2007-03-31,8.269
2007-04-30,6.7806
2007-05-31,5.8986
2007-06-30,7.6075
2007-07-31,11.6869
2007-08-31,15.3804
2007-09-30,17.7508
2007-10-31,18.7982
2007-11-30,19.7905
2007-12-31,20.9482
2008-01-31,21.4443
2008-02-29,22.5469
2008-03-31,23.2084
2008-04-30,23.7596
2008-05-31,24.0353
2008-06-30,21.6097
2008-07-31,17.2547
2008-08-31,13.2856
2008-09-30,10.9151
2008-10-31,10.1433
2008-11-30,9.2613
2008-12-31,8.1036
2009-01-31,7.9934
2009-02-28,7.3319
2009-03-31,7.0562
2009-04-30,6.6703
2009-05-31,6.8282
2009-06-30,7.4298
2009-07-31,9.3975
2009-08-31,10.9453
2009-09-30,12.6106
2009-10-31,13.4075
2009-11-30,14.6794
2009-12-31,18.336
2010-01-31,19.8198
2010-02-28,21.1559
2010-03-31,21.6331
2010-04-30,22.0573
2010-05-31,22.0096
2010-06-30,21.6906
2010-07-31,20.3723
2010-08-31,19.3617
2010-09-30,18.4574
2010-10-31,17.6064
2010-11-30,16.5957
2010-12-31,12.8655
2011-01-31,11.3238
2011-02-28,10.2605
2011-03-31,10.3137
2011-04-30,10.2073
2011-05-31,9.9415
2011-06-30,9.3036
2011-07-31,9.0377
2011-08-31,8.8251
2011-09-30,8.453
2011-10-31,8.134
2011-11-30,7.6104
2011-12-31,7.983
2012-01-31,7.6637
2012-02-29,8.8694
2012-03-31,8.1384
2012-04-30,7.8972
2012-05-31,7.7069
2012-06-30,7.5642
2012-07-31,7.2788
2012-08-31,7.4215
2012-09-30,7.2788
2012-10-31,7.2312
2012-11-30,7.3264
2012-12-31,7.7033
2013-01-31,7.941
2013-02-28,7.941
2013-03-31,7.8459
2013-04-30,8.2263
2013-05-31,8.8445
2013-06-30,9.2725
2013-07-31,9.039
2013-08-31,9.1342
2013-09-30,9.5623
2013-10-31,9.6529
2013-11-30,9.8431
2013-12-31,9.0823
2014-01-31,9.4151
2014-02-28,9.3676
2014-03-31,9.4627
2014-04-30,9.4151
2014-05-31,8.6936
2014-06-30,8.361
2014-07-31,8.6461
2014-08-31,8.1235
2014-09-30,7.7435
2014-10-31,7.601
2014-11-30,7.4109
2014-12-31,7.2684
2015-01-31,6.9834
2015-02-28,6.8884
2015-03-31,6.9359
2015-04-30,6.9359
2015-05-31,6.9834
2015-06-30,7.1259
2015-07-31,6.9359
2015-08-31,7.4584
2015-09-30,7.601
2015-10-31,8.0285
2015-11-30,7.981
2015-12-31,7.9335
2016-01-31,8.076
2016-02-29,7.9335
2016-03-31,7.5059
2016-04-30,7.3634
2016-05-31,7.0784
2016-06-30,7.0309
2016-07-31,7.1259
2016-08-31,6.4133
2016-09-30,6.1758
2016-10-31,5.5582
2016-11-30,5.6532
2016-12-31,5.5582
2017-01-31,5.3682
2017-02-28,5.4632
2017-03-31,5.6532
2017-04-30,5.4632
2017-05-31,5.4632
2017-06-30,5.2732
2017-07-31,5.2257
2017-08-31,5.3207
