Date,Value
2010-11-30,2825.0
2010-12-31,2840.0
2011-01-31,2851.0
2011-02-28,2852.0
2011-03-31,2854.0
2011-04-30,2843.0
2011-05-31,2837.0
2011-06-30,2833.0
2011-07-31,2843.0
2011-08-31,2856.0
2011-09-30,2861.0
2011-10-31,2869.0
2011-11-30,2879.0
2011-12-31,2893.0
2012-01-31,2899.0
2012-02-29,2900.0
2012-03-31,2899.0
2012-04-30,2905.0
2012-05-31,2913.0
2012-06-30,2905.0
2012-07-31,2892.0
2012-08-31,2877.0
2012-09-30,2874.0
2012-10-31,2869.0
2012-11-30,2847.0
2012-12-31,2842.0
2013-01-31,2830.0
2013-02-28,2820.0
2013-03-31,2788.0
2013-04-30,2754.0
2013-05-31,2751.0
2013-06-30,2770.0
2013-07-31,2808.0
2013-08-31,2861.0
2013-09-30,2916.0
2013-10-31,2997.0
2013-11-30,3035.0
2013-12-31,3057.0
2014-01-31,3009.0
2014-02-28,2965.0
2014-03-31,2940.0
2014-04-30,2950.0
2014-05-31,2972.0
2014-06-30,2990.0
2014-07-31,3036.0
2014-08-31,3103.0
2014-09-30,3170.0
2014-10-31,3235.0
2014-11-30,3264.0
2014-12-31,3274.0
2015-01-31,3269.0
2015-02-28,3270.0
2015-03-31,3305.0
2015-04-30,3342.0
2015-05-31,3381.0
2015-06-30,3406.0
2015-07-31,3417.0
2015-08-31,3441.0
2015-09-30,3467.0
2015-10-31,3506.0
2015-11-30,3534.0
2015-12-31,3552.0
2016-01-31,3547.0
2016-02-29,3568.0
2016-03-31,3593.0
2016-04-30,3641.0
2016-05-31,3669.0
2016-06-30,3698.0
2016-07-31,3712.0
2016-08-31,3713.0
2016-09-30,3698.0
2016-10-31,3681.0
2016-11-30,3672.0
2016-12-31,3671.0
2017-01-31,3668.0
2017-02-28,3658.0
2017-03-31,3654.0
2017-04-30,3661.0
2017-05-31,3678.0
2017-06-30,3699.0
2017-07-31,3734.0
2017-08-31,3769.0
2017-09-30,3801.0
2017-10-31,3824.0
2017-11-30,3848.0
2017-12-31,3866.0
2018-01-31,3879.0
2018-02-28,3886.0
2018-03-31,3892.0
2018-04-30,3884.0
2018-05-31,3868.0
2018-06-30,3849.0
2018-07-31,3839.0
2018-08-31,3837.0
2018-09-30,3840.0
2018-10-31,3852.0
2018-11-30,3893.0
2018-12-31,3939.0
2019-01-31,3983.0
2019-02-28,3997.0
2019-03-31,4009.0
2019-04-30,4020.0
